,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
1145,ENSG00000021461.18,CYP3A43,4237,False,True,False,False,40.68
1149,ENSG00000021488.13,SLC7A9,3975,False,True,False,False,46.63
1152,ENSG00000021574.15,SPAST,38279,False,False,False,False,40.0
1156,ENSG00000021645.20,NRXN3,38312,False,True,False,False,39.46
1159,ENSG00000021762.20,OSBPL5,15031,False,True,False,False,57.0
1163,ENSG00000021776.11,AQR,16530,False,True,False,False,37.52
1166,ENSG00000021826.18,CPS1,15956,False,True,False,False,36.31000000000001
1170,ENSG00000021852.14,C8B,6005,False,True,False,False,42.88
1174,ENSG00000022267.19,FHL1,18886,False,True,False,False,42.07
1177,ENSG00000022277.13,RTF2,7069,False,True,False,False,43.71
1180,ENSG00000022355.18,GABRA1,31278,False,True,False,False,34.99
1184,ENSG00000022556.16,NLRP2,10812,False,True,False,False,49.09
1188,ENSG00000022567.10,SLC45A4,16592,False,True,False,False,52.64000000000001
1190,ENSG00000022840.17,RNF10,12989,False,True,False,False,45.25
1194,ENSG00000022976.16,ZNF839,9989,False,True,False,False,49.04
1198,ENSG00000023041.12,ZDHHC6,22841,False,True,False,False,39.22
1202,ENSG00000023171.20,GRAMD1B,29144,False,True,False,False,45.8
1205,ENSG00000023191.17,RNH1,16624,False,True,False,False,60.35999999999999
1209,ENSG00000023228.15,NDUFS1,14127,False,True,False,False,40.76
1212,ENSG00000023287.13,RB1CC1,11891,False,True,False,False,37.73
1216,ENSG00000023318.9,ERP44,30970,False,True,False,False,37.86
1220,ENSG00000023330.15,ALAS1,4193,False,True,False,False,45.47
1221,ENSG00000023445.17,BIRC3,10625,False,True,False,False,37.57
1224,ENSG00000023516.9,AKAP11,9915,False,True,False,False,36.45
1225,ENSG00000023572.10,GLRX2,7476,False,False,False,False,39.59
1228,ENSG00000023608.5,SNAPC1,2593,False,True,False,False,39.55
1229,ENSG00000023697.13,DERA,4558,False,True,False,False,39.11
1233,ENSG00000023734.11,STRAP,4438,False,False,False,False,36.48
1236,ENSG00000023839.12,ABCC2,10345,False,True,False,False,45.05
1240,ENSG00000023892.12,DEF6,7421,False,False,False,False,48.5
1244,ENSG00000023902.14,PLEKHO1,10958,False,True,False,False,51.63
1247,ENSG00000023909.10,GCLM,8222,False,True,False,False,36.37
1249,ENSG00000024048.11,UBR2,9210,False,True,False,False,39.11
1250,ENSG00000024422.12,EHD2,6136,False,True,False,False,52.89
1253,ENSG00000024526.17,DEPDC1,8546,False,True,False,False,34.94
1256,ENSG00000024862.18,CCDC28A,1247,False,True,False,False,38.91
1257,ENSG00000025039.15,RRAGD,8639,False,True,False,False,42.23
1259,ENSG00000025156.13,HSF2,3087,False,True,False,False,35.55
1260,ENSG00000025293.17,PHF20,10831,False,False,False,False,44.08
1264,ENSG00000025423.11,HSD17B6,5094,False,True,False,False,44.92
1266,ENSG00000025434.19,NR1H3,15167,False,False,False,False,50.86
1270,ENSG00000025708.14,TYMP,9920,False,True,False,False,64.42
1273,ENSG00000025770.19,NCAPH2,7323,False,True,False,False,55.48
1277,ENSG00000025772.8,TOMM34,1973,False,True,False,False,44.95
1278,ENSG00000025796.14,SEC63,11128,False,True,False,False,39.82
1282,ENSG00000025800.14,KPNA6,10279,False,True,False,False,44.21
1285,ENSG00000026025.16,VIM,9551,False,True,False,False,46.3
1289,ENSG00000026036.23,RTEL1-TNFRSF6B,12515,False,False,False,False,59.83
1292,ENSG00000026103.25,FAS,101597,False,False,False,False,39.26
1296,ENSG00000026297.17,RNASET2,35461,False,True,False,False,48.85
1300,ENSG00000026508.21,CD44,20027,False,True,False,False,41.56
1304,ENSG00000026559.14,KCNG1,8172,False,True,False,False,52.169999999999995
1306,ENSG00000026652.15,AGPAT4,21677,False,True,False,False,45.35999999999999
1309,ENSG00000026751.17,SLAMF7,7537,False,True,False,False,43.99
1312,ENSG00000026950.18,BTN3A1,14275,False,True,False,False,44.45000000000001
1314,ENSG00000027001.10,MIPEP,3729,False,False,False,False,39.76
1316,ENSG00000027075.18,PRKCH,14246,False,True,False,False,42.47999999999999
1318,ENSG00000027644.5,INSRR,5200,False,True,False,False,55.62
1319,ENSG00000027697.16,IFNGR1,8608,False,True,False,False,38.8
1322,ENSG00000027847.14,B4GALT7,9432,False,False,False,False,57.85
1325,ENSG00000027869.13,SH2D2A,4095,False,True,False,False,55.53
1327,ENSG00000028116.18,VRK2,6948,False,True,False,False,35.24
1330,ENSG00000028137.19,TNFRSF1B,6763,False,True,False,False,55.4
1332,ENSG00000028203.19,VEZT,21181,False,False,False,False,38.6
1336,ENSG00000028277.22,POU2F2,20721,False,True,False,False,51.31
1340,ENSG00000028310.18,BRD9,14295,False,False,False,False,55.12
1344,ENSG00000028528.15,SNX1,14905,False,True,False,False,43.68
1348,ENSG00000028839.10,TBPL1,6638,False,True,False,False,37.6
1350,ENSG00000029153.15,BMAL2,13546,False,True,False,False,39.27
1352,ENSG00000029363.17,BCLAF1,30323,False,False,False,False,35.59
1356,ENSG00000029364.12,SLC39A9,19311,False,False,False,False,40.2
1360,ENSG00000029534.22,ANK1,18672,False,True,False,False,49.31
1364,ENSG00000029559.7,IBSP,1573,False,True,False,False,36.14
1365,ENSG00000029639.11,TFB1M,5963,False,True,False,False,38.43
1367,ENSG00000029725.17,RABEP1,8618,False,True,False,False,41.339999999999996
1369,ENSG00000029993.15,HMGB3,4798,False,True,False,False,51.17
1370,ENSG00000030066.14,NUP160,13317,False,True,False,False,41.86
1374,ENSG00000030110.14,BAK1,3820,False,True,False,False,57.18
1375,ENSG00000030304.15,MUSK,12105,False,True,False,False,36.28
1378,ENSG00000030419.17,IKZF2,29780,False,True,False,False,34.84
1381,ENSG00000030582.19,GRN,8320,False,False,False,False,57.73
1385,ENSG00000031003.11,FAM13B,9245,False,True,False,False,40.05
1387,ENSG00000031081.11,ARHGAP31,9419,False,True,False,False,43.44
1388,ENSG00000031691.7,CENPQ,1741,False,True,False,False,37.99
1389,ENSG00000031698.13,SARS1,5721,False,True,False,False,43.12
1391,ENSG00000031823.14,RANBP3,11934,False,True,False,False,52.74
1395,ENSG00000032219.19,ARID4A,13019,False,True,False,False,37.46
1399,ENSG00000032389.13,EIPR1,8513,False,False,False,False,48.26
1403,ENSG00000032444.17,PNPLA6,12222,False,True,False,False,55.88
1406,ENSG00000032742.18,IFT88,7871,False,True,False,False,38.71
1408,ENSG00000033011.14,ALG1,22188,False,False,False,False,49.38
1411,ENSG00000033030.16,ZCCHC8,15095,False,True,False,False,42.56
1413,ENSG00000033050.9,ABCF2,5731,False,True,False,False,48.3
1415,ENSG00000033100.17,CHPF2,17488,False,True,False,False,56.529999999999994
1418,ENSG00000033122.21,LRRC7,40510,False,True,False,False,35.38
1422,ENSG00000033170.17,FUT8,14881,False,True,False,False,37.41
1425,ENSG00000033178.13,UBA6,12596,False,True,False,False,35.51
1428,ENSG00000033327.13,GAB2,12331,False,True,False,False,41.71
1431,ENSG00000033627.18,ATP6V0A1,44915,False,True,False,False,45.46
1435,ENSG00000033800.14,PIAS1,13120,False,True,False,False,38.06
1439,ENSG00000033867.18,SLC4A7,12066,False,True,False,False,36.85
1442,ENSG00000034053.15,APBA2,11394,False,True,False,False,48.63
1444,ENSG00000034152.20,MAP2K3,7773,False,False,False,False,56.98
1448,ENSG00000034239.11,CLXN,7721,False,False,False,False,40.09
1452,ENSG00000034510.6,TMSB10,461,False,True,False,False,63.48
1453,ENSG00000034533.12,ASTE1,6076,False,True,False,False,39.7
1455,ENSG00000034677.13,RNF19A,12624,False,True,False,False,38.61
1458,ENSG00000034693.15,PEX3,3569,False,True,False,False,35.1
1460,ENSG00000034713.8,GABARAPL2,4312,False,True,False,False,47.12
1462,ENSG00000034971.17,MYOC,2252,False,False,False,False,45.72
1464,ENSG00000035115.22,SH3YL1,23201,False,False,False,False,40.78
1468,ENSG00000035141.10,FAM136A,6418,False,False,False,False,48.31
1471,ENSG00000035403.18,VCL,15382,False,False,False,False,41.45
1475,ENSG00000035499.13,DEPDC1B,4956,False,True,False,False,38.63
1479,ENSG00000035664.11,DAPK2,17976,False,True,False,False,46.89
1483,ENSG00000035681.10,NSMAF,11295,False,True,False,False,38.41
1487,ENSG00000035687.10,ADSS2,3754,False,True,False,False,38.09
1489,ENSG00000035720.8,STAP1,2391,False,True,False,False,37.8
1490,ENSG00000035862.13,TIMP2,11669,False,True,False,False,52.6
1493,ENSG00000035928.17,RFC1,9219,False,True,False,False,39.26
1497,ENSG00000036054.13,TBC1D23,9694,False,True,False,False,36.47
1500,ENSG00000036257.14,CUL3,15796,False,True,False,False,37.23
1504,ENSG00000036448.10,MYOM2,10219,False,True,False,False,46.64
1507,ENSG00000036473.9,OTC,6699,False,True,False,False,39.7
1510,ENSG00000036530.9,CYP46A1,11267,False,True,False,False,47.29
1513,ENSG00000036549.13,ZZZ3,13820,False,False,False,False,37.17
1515,ENSG00000036565.15,SLC18A1,7017,False,True,False,False,44.0
1519,ENSG00000036672.16,USP2,6540,False,True,False,False,54.63
1521,ENSG00000036828.17,CASR,20747,False,True,False,False,41.14
1524,ENSG00000037042.9,TUBG2,3498,False,True,False,False,51.91
1526,ENSG00000037241.7,RPL26L1,2469,False,True,False,True,46.12
1527,ENSG00000037280.16,FLT4,11887,False,True,False,False,60.24
1530,ENSG00000037474.15,NSUN2,10655,False,True,False,False,43.29
1534,ENSG00000037637.11,FBXO42,10190,False,True,False,False,43.86
1536,ENSG00000037749.13,MFAP3,27430,False,True,False,False,43.54
1539,ENSG00000037757.14,MRI1,5057,False,True,False,False,52.20000000000001
1541,ENSG00000037897.17,METTL1,4737,False,True,False,False,52.12
1545,ENSG00000037965.6,HOXC8,2417,False,True,False,False,51.76
1546,ENSG00000038002.9,AGA,3563,False,True,False,False,39.69
1549,ENSG00000038210.14,PI4K2B,3978,False,True,False,False,41.15
1550,ENSG00000038219.13,BOD1L1,17599,False,True,False,False,38.88
1553,ENSG00000038274.18,MAT2B,39124,False,True,False,False,38.22
1557,ENSG00000038295.8,TLL1,10919,False,True,False,False,35.7
1559,ENSG00000038358.15,EDC4,12082,False,False,False,False,57.3
1562,ENSG00000038382.23,TRIO,30340,False,True,False,False,43.38
1566,ENSG00000038427.16,VCAN,29884,False,True,False,False,37.18
1569,ENSG00000038532.17,CLEC16A,22787,False,True,False,False,48.06
1572,ENSG00000038945.15,MSR1,11779,False,True,False,False,35.52
1575,ENSG00000039068.20,CDH1,10025,False,True,False,False,46.88
1579,ENSG00000039123.16,MTREX,8155,False,True,True,False,36.82
1583,ENSG00000039139.11,DNAH5,35600,False,True,False,False,39.64
1586,ENSG00000039319.17,ZFYVE16,25946,False,True,False,False,37.74
1590,ENSG00000039523.20,RIPOR1,12851,False,True,False,False,57.05
1594,ENSG00000039537.16,C6,9802,False,True,False,False,36.68
1597,ENSG00000039560.14,RAI14,14083,False,True,False,False,42.11
1601,ENSG00000039600.11,SOX30,5289,False,True,False,False,40.71
1602,ENSG00000039650.12,PNKP,10779,False,False,False,False,59.53
1607,ENSG00000039987.7,BEST2,4640,False,True,False,False,57.95
1608,ENSG00000040199.18,PHLPP2,21026,False,False,False,False,41.82
1611,ENSG00000040275.17,SPDL1,8355,False,True,False,False,37.27
1615,ENSG00000040341.18,STAU2,22330,False,True,False,False,38.25
1619,ENSG00000040487.13,SLC66A1,4122,False,True,False,False,54.93
1621,ENSG00000040531.16,CTNS,11288,False,True,False,False,54.27
1624,ENSG00000040608.14,RTN4R,5687,False,True,False,False,60.45000000000001
1626,ENSG00000040633.13,PHF23,8943,False,True,False,False,59.519999999999996
1628,ENSG00000040731.10,CDH10,6392,False,True,False,False,34.0
1632,ENSG00000040933.17,INPP4A,37185,False,True,False,False,47.33
1636,ENSG00000041353.10,RAB27B,7815,False,True,False,False,37.74
1638,ENSG00000041357.16,PSMA4,15146,False,True,False,False,42.32
1641,ENSG00000041515.16,MYO16,10636,False,True,False,False,38.48
1644,ENSG00000041802.11,LSG1,6569,False,True,False,False,41.68
1648,ENSG00000041880.15,PARP3,7676,False,True,False,False,59.21
1651,ENSG00000041982.17,TNC,15600,False,True,False,False,41.84
1653,ENSG00000041988.16,THAP3,6891,False,True,False,False,56.78
1657,ENSG00000042062.13,RIPOR3,8626,False,True,False,False,51.6
1660,ENSG00000042088.14,TDP1,12431,False,False,False,False,42.14
1664,ENSG00000042286.15,AIFM2,8057,False,True,False,False,50.25
1666,ENSG00000042304.14,SLC19A4P,1139,False,False,False,False,40.38
1667,ENSG00000042317.17,SPATA7,14688,False,True,False,False,37.9
1671,ENSG00000042429.12,MED17,35262,False,False,False,False,39.790000000000006
1674,ENSG00000042445.14,RETSAT,8085,False,True,False,False,51.29
1678,ENSG00000042493.16,CAPG,4894,False,True,False,False,51.32
1681,ENSG00000042753.12,AP2S1,3699,False,True,False,False,52.84000000000001
1683,ENSG00000042781.14,USH2A,21565,False,True,False,False,36.36
1685,ENSG00000042813.8,ZPBP,3281,False,False,False,False,36.38
1688,ENSG00000042832.12,TG,14812,False,False,False,False,45.9
1692,ENSG00000042980.14,ADAM28,11831,False,False,False,False,35.71
1696,ENSG00000043039.7,BARX2,4053,False,True,False,False,42.77
1698,ENSG00000043093.15,DCUN1D1,12932,False,True,False,False,39.56
1700,ENSG00000043143.22,JADE2,27638,False,True,False,False,53.79
1704,ENSG00000043355.12,ZIC2,3994,False,True,False,False,56.61999999999999
1706,ENSG00000043462.13,LCP2,10486,False,True,False,False,44.62
1708,ENSG00000043514.17,TRIT1,11596,False,False,False,False,42.31
1712,ENSG00000043591.6,ADRB1,3039,False,True,False,False,58.77
1713,ENSG00000044012.4,GUCA2B,604,False,True,False,False,59.98
1714,ENSG00000044090.13,CUL7,17950,False,True,False,False,54.699999999999996
1717,ENSG00000044115.21,CTNNA1,21042,False,True,False,False,44.15
1721,ENSG00000044446.12,PHKA2,11312,False,True,False,False,45.6
1723,ENSG00000044459.15,CNTLN,11851,False,False,False,False,36.43
1725,ENSG00000044524.11,EPHA3,7398,False,True,False,False,34.59
1726,ENSG00000044574.9,HSPA5,21751,False,True,False,False,44.15
1728,ENSG00000046604.15,DSG2,54812,False,True,False,False,39.58
1731,ENSG00000046647.15,GEMIN8,10210,False,False,False,False,41.58
1734,ENSG00000046651.16,OFD1,27252,False,False,False,False,39.29
1738,ENSG00000046653.15,GPM6B,10579,False,True,False,False,41.49
1740,ENSG00000046774.10,MAGEC2,1994,False,True,False,False,51.75
1741,ENSG00000046889.19,PREX2,12630,False,True,False,False,37.16
1743,ENSG00000047056.18,WDR37,33773,False,True,False,False,45.66
1747,ENSG00000047188.16,YTHDC2,14932,False,False,False,False,34.67
1750,ENSG00000047230.15,CTPS2,9166,False,True,False,False,43.51
1752,ENSG00000047249.18,ATP6V1H,9817,False,True,False,False,39.2
1756,ENSG00000047315.17,POLR2B,8223,False,True,False,False,40.19
1759,ENSG00000047346.13,ATOSA,13953,False,False,False,False,37.21
1762,ENSG00000047365.13,ARAP2,14317,False,False,False,False,35.53
1765,ENSG00000047410.14,TPR,14634,False,True,False,False,34.16
1768,ENSG00000047457.14,CP,12519,False,False,False,False,37.36
1772,ENSG00000047578.14,KATNIP,11328,False,False,False,False,47.84
1776,ENSG00000047579.20,DTNBP1,7505,False,True,False,False,39.93
1779,ENSG00000047597.7,XK,5174,False,True,False,False,39.51
1780,ENSG00000047617.18,ANO2,7881,False,False,False,False,44.4
1782,ENSG00000047621.12,FERRY3,6591,False,True,False,False,36.55
1786,ENSG00000047634.15,SCML1,8749,False,True,False,False,38.89
1788,ENSG00000047644.20,WWC3,7480,False,True,False,False,46.3
1790,ENSG00000047648.23,ARHGAP6,16665,False,True,False,False,39.23
1794,ENSG00000047662.5,FAM184B,6731,False,True,False,False,44.07
1795,ENSG00000047849.22,MAP4,29266,False,True,False,False,43.43
1797,ENSG00000047932.14,GOPC,8774,False,True,False,False,36.66
1798,ENSG00000047936.11,ROS1,10105,False,True,False,False,37.25
1799,ENSG00000048028.12,USP28,14569,False,True,False,False,41.45
1803,ENSG00000048052.25,HDAC9,42756,False,True,False,False,36.13
1807,ENSG00000048140.18,TSPAN17,12477,False,True,False,False,58.70000000000001
1810,ENSG00000048162.22,NOP16,5785,False,True,False,False,49.26
1813,ENSG00000048342.18,CC2D2A,20357,False,True,False,False,40.21
1817,ENSG00000048392.13,RRM2B,7442,False,True,False,False,37.81
1820,ENSG00000048405.11,ZNF800,7742,False,False,False,False,37.8
1822,ENSG00000048462.11,TNFRSF17,1923,False,True,False,False,40.26
1823,ENSG00000048471.14,SNX29,12183,False,False,False,False,47.13
1827,ENSG00000048540.16,LMO3,33912,False,True,False,False,35.63
1831,ENSG00000048544.7,MRPS10,3908,False,True,False,False,40.98
1833,ENSG00000048545.18,GUCA1A,3935,False,True,False,False,51.03
1834,ENSG00000048649.14,RSF1,22315,False,True,False,False,39.02
1837,ENSG00000048707.15,VPS13D,27898,False,True,False,False,42.34
1841,ENSG00000048740.19,CELF2,47836,False,True,False,False,41.91
1843,ENSG00000048828.18,FAM120A,12164,False,True,False,False,42.42
1845,ENSG00000048991.18,R3HDM1,16092,False,False,False,False,37.98
1848,ENSG00000049089.15,COL9A2,6876,False,True,False,False,57.43
1851,ENSG00000049130.16,KITLG,9505,False,False,False,False,36.84
1854,ENSG00000049167.16,ERCC8,53392,False,True,False,False,37.18
1858,ENSG00000049192.15,ADAMTS6,13692,False,True,False,False,35.91
1862,ENSG00000049239.13,H6PD,16413,False,True,False,False,52.29
1864,ENSG00000049245.13,VAMP3,3073,False,True,False,False,42.69
1866,ENSG00000049246.15,PER3,13081,False,True,False,False,40.55
1868,ENSG00000049247.14,UTS2,2302,False,True,False,False,40.81
1869,ENSG00000049249.10,TNFRSF9,6745,False,True,False,False,43.92
1871,ENSG00000049283.19,EPN3,12995,False,True,False,False,58.65
1874,ENSG00000049323.16,LTBP1,12737,False,True,False,False,40.26
1876,ENSG00000049449.10,RCN1,8898,False,True,False,False,46.64
1880,ENSG00000049540.19,ELN,15487,False,True,False,False,54.95
1884,ENSG00000049541.11,RFC2,5598,False,True,False,False,48.96
1887,ENSG00000049618.25,ARID1B,88299,False,True,False,False,40.89
1891,ENSG00000049656.14,CLPTM1L,10982,False,True,False,False,56.18
1894,ENSG00000049759.20,NEDD4L,59617,False,True,False,False,43.38
1898,ENSG00000049768.18,FOXP3,4661,False,True,False,False,53.53
1901,ENSG00000049769.14,PPP1R3F,12198,False,True,False,False,47.9
1903,ENSG00000049860.14,HEXB,7658,False,True,False,False,42.11
1907,ENSG00000049883.15,PTCD2,19250,False,True,False,False,40.38
1910,ENSG00000050030.16,NEXMIF,28438,False,True,False,False,39.49
1911,ENSG00000050130.18,JKAMP,9965,False,True,False,False,36.78000000000001
1915,ENSG00000050165.19,DKK3,19715,False,True,False,False,48.21
1918,ENSG00000050327.15,ARHGEF5,8216,False,True,False,False,48.06
1919,ENSG00000050344.9,NFE2L3,6292,False,True,False,False,44.68
1921,ENSG00000050393.12,MCUR1,7016,False,True,False,False,41.24
1923,ENSG00000050405.14,LIMA1,14667,False,True,False,False,42.31
1927,ENSG00000050426.16,LETMD1,23713,False,True,False,False,45.34
1932,ENSG00000050438.17,SLC4A8,22968,False,True,False,False,42.72
1935,ENSG00000050555.19,LAMC3,10535,False,True,False,False,53.66
1938,ENSG00000050628.21,PTGER3,14361,False,True,False,False,38.05
1940,ENSG00000050730.16,TNIP3,5612,False,True,False,False,37.14
1943,ENSG00000050748.18,MAPK9,18392,False,True,False,False,43.58
1947,ENSG00000050767.18,COL23A1,6556,False,False,False,False,50.61
1950,ENSG00000050820.17,BCAR1,24530,False,True,False,False,59.7
1954,ENSG00000051009.11,FHIP1B,6550,False,False,False,False,44.55
1956,ENSG00000051108.15,HERPUD1,12219,False,False,False,False,42.95
1960,ENSG00000051128.19,HOMER3,6270,False,True,False,False,56.77
1962,ENSG00000051180.17,RAD51,6927,False,True,False,False,43.47
1964,ENSG00000051341.15,POLQ,9463,False,True,False,False,39.03
