,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo
952,ENSG00000013375.18,PGM3,3042.5,41.109787839992315,False,False,False,False
955,ENSG00000013392.9,RWDD2A,3707.0,44.41517278634639,False,True,False,False
956,ENSG00000013441.18,CLK1,1472.3333333333333,38.641123984374104,False,True,False,False
960,ENSG00000013503.11,POLR3B,3365.090909090909,43.514442794181875,False,True,False,False
962,ENSG00000013523.13,ANGEL1,3502.0,54.6084981488126,False,False,False,False
965,ENSG00000013561.19,RNF14,2374.3396226415093,42.0586930679573,False,True,False,False
968,ENSG00000013563.15,DNASE1L1,2233.842105263158,57.86044087142629,False,True,False,False
970,ENSG00000013573.18,DDX11,2753.5185185185187,56.94479193371777,False,False,False,False
974,ENSG00000013583.11,HEBP1,1101.7142857142858,49.72510825751059,False,True,False,False
976,ENSG00000013588.11,GPRC5A,2369.8333333333335,51.558443995586686,False,True,False,False
979,ENSG00000013619.16,MAMLD1,3972.5333333333333,53.93078404347755,False,False,False,False
982,ENSG00000013725.15,CD6,2070.68,62.00294384930008,False,True,False,False
986,ENSG00000013810.22,TACC3,2314.176470588235,58.33648862969,False,False,False,False
990,ENSG00000014123.11,UFL1,2948.0,42.16498868037061,False,False,False,False
992,ENSG00000014138.11,POLA2,2529.4375,51.18975815787943,False,True,False,False
995,ENSG00000014164.8,ZC3H3,2662.8,63.88267542523931,False,True,False,False
996,ENSG00000014216.17,CAPN1,1184.1379310344828,61.018337413963245,False,True,False,False
1000,ENSG00000014257.17,ACP3,1060.3333333333333,46.40203805469652,False,True,False,False
1003,ENSG00000014641.22,MDH1,1078.3095238095239,42.61334457424516,False,False,False,False
1007,ENSG00000014824.15,SLC30A9,2805.1176470588234,39.574202495240485,False,False,False,False
1010,ENSG00000014914.22,MTMR11,2105.769230769231,52.295165783113205,False,False,False,False
1013,ENSG00000014919.14,COX15,2751.8,47.016979160645676,False,True,False,False
1015,ENSG00000015133.20,CCDC88C,1592.3846153846155,54.00683956526656,False,True,False,False
1018,ENSG00000015153.16,YAF2,1528.7,45.021651330282815,False,True,False,False
1022,ENSG00000015171.22,ZMYND11,3746.2988505747126,41.07254096570923,False,True,False,False
1026,ENSG00000015285.13,WAS,1656.421052631579,60.44081813164448,False,True,False,False
1028,ENSG00000015413.11,DPEP1,1449.4545454545455,62.788463631382434,False,True,False,False
1030,ENSG00000015475.20,BID,1558.7142857142858,53.57395598958639,False,True,False,False
1033,ENSG00000015479.21,MATR3,2669.3142857142857,41.339901700581095,False,True,False,False
1036,ENSG00000015520.16,NPC1L1,4503.166666666667,58.83853813568688,False,True,False,False
1037,ENSG00000015532.11,XYLT2,2018.375,61.199609882363404,False,True,False,False
1040,ENSG00000015568.14,RGPD5,2299.285714285714,41.71434335459866,False,True,False,False
1044,ENSG00000015592.18,STMN4,1414.909090909091,52.84323131498275,False,True,False,False
1046,ENSG00000015676.19,NUDCD3,1994.2142857142858,53.56965172545305,False,True,False,False
1049,ENSG00000016082.16,ISL1,1565.25,49.78621745703309,False,True,False,False
1051,ENSG00000016391.12,CHDH,3441.6666666666665,60.414163845256695,False,True,False,False
1052,ENSG00000016402.15,IL20RA,2065.076923076923,50.11008076815147,False,True,False,False
1055,ENSG00000016490.17,CLCA1,2974.5833333333335,43.57035159702673,False,True,False,False
1056,ENSG00000016602.10,CLCA4,2837.785714285714,38.21162375479675,False,True,False,False
1058,ENSG00000016864.20,GLT8D1,1755.3333333333333,47.52006121135069,False,True,False,False
1062,ENSG00000017260.21,ATP2C1,3266.5476190476193,41.51673395690635,False,True,False,False
1066,ENSG00000017427.18,IGF1,1360.1818181818182,46.72469776064765,False,True,False,False
1068,ENSG00000017483.17,SLC38A5,1501.1851851851852,57.42605740650048,False,True,False,False
1072,ENSG00000017797.14,RALBP1,3556.1153846153848,48.696072417553935,False,True,False,False
1073,ENSG00000018189.14,RUFY3,1402.3125,45.94843064843862,False,True,False,False
1077,ENSG00000018236.16,CNTN1,3084.4666666666667,40.83291206882173,False,True,False,False
1080,ENSG00000018280.19,SLC11A1,1665.6,59.30665880793198,False,False,False,False
1083,ENSG00000018408.16,WWTR1,2628.730769230769,49.623257866931525,False,True,False,False
1087,ENSG00000018510.19,AGPS,4694.666666666667,39.17558489646671,False,False,False,False
1091,ENSG00000018607.9,ZNF285CP,1774.0,43.63021420518602,False,False,False,False
1092,ENSG00000018610.16,STEEP1,1672.2,45.888519349440415,False,True,False,False
1094,ENSG00000018625.16,ATP1A2,3506.4285714285716,54.69424413862889,False,False,False,False
1097,ENSG00000018699.14,TTC27,2143.6315789473683,44.18302743191352,False,True,False,False
1099,ENSG00000018869.19,ZNF582,1643.2857142857142,47.56761324042425,False,True,False,False
1101,ENSG00000019102.13,VSIG2,1086.4,59.33582475767082,False,True,False,False
1102,ENSG00000019144.21,PHLDB1,4478.6973684210525,60.146168795025964,False,True,False,False
1106,ENSG00000019169.12,MARCO,1617.3076923076924,57.81014693393245,False,True,False,False
1108,ENSG00000019186.11,CYP24A1,2130.777777777778,47.53384713370926,False,True,False,False
1110,ENSG00000019485.15,PRDM11,4948.571428571428,55.71836298449036,False,True,False,False
1112,ENSG00000019505.8,SYT13,2477.3333333333335,53.759682206402964,False,True,False,False
1114,ENSG00000019549.13,SNAI2,1878.0,47.836168979871616,False,True,False,False
1116,ENSG00000019582.18,CD74,1407.423076923077,58.276202770572205,False,True,False,False
1119,ENSG00000019991.18,HGF,1781.909090909091,40.91009406802453,False,True,False,False
1121,ENSG00000019995.6,ZRANB1,3141.0,37.171014354024045,False,True,False,False
1123,ENSG00000020129.17,NCDN,2636.0,61.6954485411519,False,True,False,False
1125,ENSG00000020181.19,ADGRA2,5201.714285714285,63.11730265955463,False,True,False,False
1126,ENSG00000020219.9,CCT8L1P,1674.0,57.10872162485066,False,False,False,False
1127,ENSG00000020256.21,ZFP64,1825.0,54.12271314489321,False,True,False,False
1129,ENSG00000020426.12,MNAT1,1056.1333333333334,39.99774939255762,False,False,False,False
1132,ENSG00000020577.15,SAMD4A,2520.5625,52.63660845082918,False,False,False,False
1135,ENSG00000020633.19,RUNX3,2727.2,62.158456952489885,False,True,False,False
1137,ENSG00000020922.14,MRE11,2752.2083333333335,39.422389428975116,False,True,False,False
1140,ENSG00000021300.14,PLEKHB1,941.0454545454545,59.312022367927746,False,True,False,False
1143,ENSG00000021355.14,SERPINB1,1800.4444444444443,46.95917563905415,False,True,False,False
1145,ENSG00000021461.19,CYP3A43,1442.6363636363637,42.078116039121404,False,True,False,False
1149,ENSG00000021488.14,SLC7A9,1576.7692307692307,52.73833207548156,False,True,False,False
1152,ENSG00000021574.16,SPAST,3404.962962962963,42.410633162729404,False,False,False,False
1156,ENSG00000021645.20,NRXN3,3350.6315789473683,49.95978688074344,False,True,False,False
1159,ENSG00000021762.21,OSBPL5,2071.64,63.591438343459785,False,True,False,False
1163,ENSG00000021776.12,AQR,4417.0625,40.65494283016998,False,True,False,False
1166,ENSG00000021826.19,CPS1,4372.12,43.275310113862695,False,True,False,False
1170,ENSG00000021852.15,C8B,1955.611111111111,47.64836199397744,False,True,False,False
1174,ENSG00000022267.20,FHL1,1372.1463414634147,50.59171183480272,False,True,False,False
1177,ENSG00000022277.14,RTF2,1332.764705882353,49.74029757321654,False,True,False,False
1180,ENSG00000022355.19,GABRA1,2477.1363636363635,42.21311552164776,False,True,False,False
1184,ENSG00000022556.17,NLRP2,2028.2380952380952,51.04452104915696,False,True,False,False
1188,ENSG00000022567.11,SLC45A4,4033.6,59.23589981542766,False,True,False,False
1190,ENSG00000022840.17,RNF10,861.68,51.01064819011046,False,True,False,False
1194,ENSG00000022976.17,ZNF839,2190.090909090909,54.884928733360056,False,True,False,False
1198,ENSG00000023041.13,ZDHHC6,2380.185185185185,41.886091108151696,False,True,False,False
1202,ENSG00000023171.21,GRAMD1B,3473.5454545454545,53.63353992447778,False,True,False,False
1205,ENSG00000023191.18,RNH1,1783.9,62.842703777717084,False,True,False,False
1209,ENSG00000023228.16,NDUFS1,2640.4848484848485,43.819058145289006,False,True,False,False
1212,ENSG00000023287.14,RB1CC1,2944.4615384615386,44.34225122500485,False,True,False,False
1216,ENSG00000023318.10,ERP44,3482.0476190476193,39.716989754362615,False,True,False,False
1220,ENSG00000023330.16,ALAS1,2165.3783783783783,51.77645593365156,False,True,False,False
1221,ENSG00000023445.18,BIRC3,3433.25,36.65792884127373,False,True,False,False
1224,ENSG00000023516.10,AKAP11,8324.57142857143,38.9025847093696,False,True,False,False
1225,ENSG00000023572.10,GLRX2,2049.75,39.85994102281227,False,False,False,False
1228,ENSG00000023608.6,SNAPC1,2274.3333333333335,37.20534645081236,False,True,False,False
1229,ENSG00000023697.14,DERA,1095.4666666666667,44.455976394502514,False,True,False,False
1233,ENSG00000023734.12,STRAP,1462.9285714285713,42.72727155947007,False,False,False,False
1236,ENSG00000023839.12,ABCC2,1611.0,45.68607472713613,False,True,False,False
1240,ENSG00000023892.13,DEF6,2139.705882352941,59.63368252647639,False,False,False,False
1244,ENSG00000023902.14,PLEKHO1,1322.888888888889,56.2292051042383,False,True,False,False
1247,ENSG00000023909.11,GCLM,1826.0,44.23364205858266,False,True,False,False
1249,ENSG00000024048.12,UBR2,6447.0,42.45964544222952,False,True,False,False
1250,ENSG00000024422.13,EHD2,2299.2,60.91532643200452,False,True,False,False
1253,ENSG00000024526.18,DEPDC1,3301.0,36.10054232725008,False,True,False,False
1256,ENSG00000024862.19,CCDC28A,1245.25,43.185091732972055,False,True,False,False
1257,ENSG00000025039.16,RRAGD,3369.285714285714,43.48049257059491,False,True,False,False
1259,ENSG00000025156.14,HSF2,1888.6,40.2232159786023,False,True,False,False
1260,ENSG00000025293.18,PHF20,2596.2916666666665,45.06867734472405,False,False,False,False
1264,ENSG00000025423.12,HSD17B6,1534.5111111111112,45.8602613859953,False,True,False,False
1266,ENSG00000025434.20,NR1H3,1318.551282051282,58.83435424585227,False,False,False,False
1270,ENSG00000025708.15,TYMP,1456.921052631579,69.08626318541093,False,True,False,False
1273,ENSG00000025770.20,NCAPH2,1847.8636363636363,61.8843376075228,False,True,False,False
1277,ENSG00000025772.9,TOMM34,1864.6,53.14381544381372,False,True,False,False
1278,ENSG00000025796.15,SEC63,2362.3,40.4847436323923,False,True,False,False
1282,ENSG00000025800.14,KPNA6,3285.0,48.16012740201201,False,True,False,False
1285,ENSG00000026025.17,VIM,1587.6470588235295,54.351958462115455,False,True,False,False
1289,ENSG00000026036.23,RTEL1-TNFRSF6B,5003.75,64.75686785419632,False,False,False,False
1292,ENSG00000026103.25,FAS,2969.5245901639346,40.13917865595849,False,False,False,False
1296,ENSG00000026297.18,RNASET2,1805.03125,53.69867505314232,False,True,False,False
1300,ENSG00000026508.22,CD44,2347.5454545454545,47.38783133022383,False,True,False,False
1304,ENSG00000026559.15,KCNG1,2536.864864864865,64.60800898808816,False,True,False,False
1306,ENSG00000026652.16,AGPAT4,2960.909090909091,50.627858102508206,False,True,False,False
1309,ENSG00000026751.18,SLAMF7,2307.3846153846152,46.07358621856792,False,True,False,False
1312,ENSG00000026950.19,BTN3A1,2147.4117647058824,47.951759644518845,False,True,False,False
1314,ENSG00000027001.11,MIPEP,1814.8,46.74551200328578,False,False,False,False
1316,ENSG00000027075.18,PRKCH,846.925925925926,50.27064965263691,False,True,False,False
1318,ENSG00000027644.5,INSRR,5200.0,61.25000000000001,False,True,False,False
1319,ENSG00000027697.17,IFNGR1,1894.4347826086957,39.895051337048436,False,True,False,False
1322,ENSG00000027847.15,B4GALT7,1519.8125,62.3277898493739,False,False,False,False
1325,ENSG00000027869.14,SH2D2A,1467.8666666666666,60.38476228576683,False,True,False,False
1327,ENSG00000028116.19,VRK2,2827.222222222222,39.63758390905291,False,True,False,False
1330,ENSG00000028137.20,TNFRSF1B,2768.9285714285716,60.90521718387506,False,True,False,False
1332,ENSG00000028203.20,VEZT,1672.52,42.42584458570491,False,False,False,False
1336,ENSG00000028277.23,POU2F2,1984.909090909091,59.78722022654556,False,True,False,False
1340,ENSG00000028310.19,BRD9,2013.8275862068965,54.17904200957511,False,False,False,False
1344,ENSG00000028528.16,SNX1,2032.2857142857142,50.3066107814323,False,True,False,False
1348,ENSG00000028839.10,TBPL1,1253.625,44.317522132198135,False,True,False,False
1350,ENSG00000029153.16,BMAL2,2745.0,42.92389455167628,False,True,False,False
1352,ENSG00000029363.18,BCLAF1,3105.3142857142857,38.71236602843756,False,False,False,False
1356,ENSG00000029364.13,SLC39A9,2561.3333333333335,46.84549174993442,False,False,False,False
1360,ENSG00000029534.22,ANK1,3487.1875,57.53138554867271,False,True,False,False
1364,ENSG00000029559.8,IBSP,2022.5,41.96551278965224,False,True,False,False
1365,ENSG00000029639.12,TFB1M,1014.5882352941177,45.235729186451266,False,True,False,False
1367,ENSG00000029725.18,RABEP1,4078.633333333333,43.45770383733961,False,True,False,False
1369,ENSG00000029993.16,HMGB3,1781.8666666666666,45.78173406834123,False,True,False,False
1370,ENSG00000030066.15,NUP160,3796.032258064516,43.00031584025341,False,True,False,False
1374,ENSG00000030110.15,BAK1,2281.6,58.412636532872966,False,True,False,False
1375,ENSG00000030304.15,MUSK,2707.1666666666665,45.127831332529205,False,True,False,False
1378,ENSG00000030419.18,IKZF2,3720.535714285714,43.21395444896721,False,True,False,False
1381,ENSG00000030582.20,GRN,1391.051282051282,62.68997906983134,False,False,False,False
1385,ENSG00000031003.12,FAM13B,2750.4736842105262,41.64645021498065,False,True,False,False
1387,ENSG00000031081.12,ARHGAP31,5380.333333333333,50.974105652844194,False,True,False,False
1388,ENSG00000031691.8,CENPQ,1784.1666666666667,35.13721400684949,False,True,False,False
1389,ENSG00000031698.14,SARS1,1747.304347826087,51.982162025407916,False,True,False,False
1391,ENSG00000031823.15,RANBP3,1358.6829268292684,57.41893276963334,False,True,False,False
1395,ENSG00000032219.20,ARID4A,2714.5833333333335,42.12636153726543,False,True,False,False
1399,ENSG00000032389.14,EIPR1,1163.8823529411766,54.45765395878723,False,False,False,False
1403,ENSG00000032444.17,PNPLA6,1441.6,62.89359099305127,False,True,False,False
1406,ENSG00000032742.19,IFT88,2574.423076923077,39.516318596230704,False,True,False,False
1408,ENSG00000033011.15,ALG1,2464.4848484848485,54.39862969871768,False,False,False,False
1411,ENSG00000033030.17,ZCCHC8,2248.181818181818,40.89609087310284,False,True,False,False
1413,ENSG00000033050.10,ABCF2,2693.0,52.6565125698957,False,True,False,False
1415,ENSG00000033100.17,CHPF2,2723.0,59.34270577173284,False,True,False,False
1418,ENSG00000033122.22,LRRC7,4012.5384615384614,37.94192472832087,False,True,False,False
1422,ENSG00000033170.18,FUT8,2458.8571428571427,45.14143517189227,False,True,False,False
1425,ENSG00000033178.14,UBA6,4444.0,37.24122463225011,False,True,False,False
1428,ENSG00000033327.13,GAB2,2149.4285714285716,54.46970700278771,False,True,False,False
1431,ENSG00000033627.19,ATP6V0A1,3279.2727272727275,50.33351433947671,False,True,False,False
1435,ENSG00000033800.15,PIAS1,2255.0714285714284,43.218527102550716,False,True,False,False
1439,ENSG00000033867.19,SLC4A7,4636.391304347826,39.80673155156364,False,True,False,False
1442,ENSG00000034053.16,APBA2,3389.26582278481,59.164425038689174,False,True,False,False
1444,ENSG00000034152.21,MAP2K3,1391.4736842105262,61.33548447929322,False,False,False,False
1448,ENSG00000034239.12,CLXN,1247.5384615384614,44.092734785540046,False,False,False,False
1452,ENSG00000034510.7,TMSB10,555.2222222222222,56.504225336827645,False,True,False,False
1453,ENSG00000034533.13,ASTE1,2218.722222222222,44.88946090867663,False,True,False,False
1455,ENSG00000034677.14,RNF19A,1888.2105263157894,43.67268527753697,False,True,False,False
1458,ENSG00000034693.16,PEX3,1668.6666666666667,38.191291863174264,False,True,False,False
1460,ENSG00000034713.8,GABARAPL2,1051.2,46.555885840257915,False,True,False,False
1462,ENSG00000034971.18,MYOC,2009.0,50.98832688185802,False,False,False,False
1464,ENSG00000035115.23,SH3YL1,1352.5,43.12091320894407,False,False,False,False
1468,ENSG00000035141.11,FAM136A,1486.75,50.56362340733091,False,False,False,False
1471,ENSG00000035403.19,VCL,4194.736842105263,49.04043985195326,False,False,False,False
1475,ENSG00000035499.14,DEPDC1B,1815.7272727272727,40.965680384375474,False,True,False,False
1479,ENSG00000035664.12,DAPK2,1947.1764705882354,54.29990544317707,False,True,False,False
1483,ENSG00000035681.11,NSMAF,1941.5185185185185,42.25688710498353,False,True,False,False
1487,ENSG00000035687.10,ADSS2,1431.3333333333333,37.40418918792668,False,True,False,False
1489,ENSG00000035720.9,STAP1,1799.5,38.87243315612347,False,True,False,False
1490,ENSG00000035862.14,TIMP2,2389.222222222222,55.93964661969911,False,True,False,False
1493,ENSG00000035928.18,RFC1,2485.730769230769,41.60592495866206,False,True,False,False
1497,ENSG00000036054.14,TBC1D23,2674.6666666666665,38.23829671191833,False,True,False,False
