,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_H1_n_cells,10x_H1_percent_counts,polyT_H1_n_cells,polyT_H1_percent_counts,randO_H1_n_cells,randO_H1_percent_counts,parse_H1_n_cells,parse_H1_percent_counts
1044,ENSG00000068489.13,PRR11,9931,False,True,False,False,44.35,21.0,8.221116411798883e-05,36.0,0.00012093249097069354,29.0,0.00011560346163005506,33.0,0.0001059269350957598
1051,ENSG00000068781.21,STON1-GTF2A1L,6773,False,True,False,False,40.98,4.0,1.580983925345939e-05,13.0,3.834444835656137e-05,22.0,9.168550405142297e-05,21.0,6.090798768006189e-05
1062,ENSG00000069011.16,PITX1,5349,False,True,False,False,59.39000000000001,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
1063,ENSG00000069018.19,TRPC7,5092,False,True,False,False,42.52,2.0,6.323935701383756e-06,1.0,2.9495729505047207e-06,5.0,1.9931631315526734e-05,2.0,5.29634675478799e-06
1064,ENSG00000069020.19,MAST4,30331,False,True,False,False,39.2,853.0,0.003794361420830254,1382.0,0.006801715223863886,1160.0,0.006764795668489774,1529.0,0.006882602607846993
1066,ENSG00000069188.17,SDK2,13789,False,True,False,False,52.32000000000001,239.0,0.0008948369017458016,469.0,0.001740248040797785,678.0,0.0039544356530005036,668.0,0.002505172015014719
1067,ENSG00000069206.15,ADAM7,5888,False,True,False,False,36.76,0.0,0.0,4.0,1.1798291802018883e-05,4.0,1.5945305052421387e-05,8.0,2.118538701915196e-05
1072,ENSG00000069399.15,BCL3,5958,False,False,False,False,58.72999999999999,765.0,0.0028236372906678474,727.0,0.0023596583604037764,2346.0,0.013386083591507754,1795.0,0.006119928675157522
1073,ENSG00000069424.16,KCNAB2,54561,False,True,False,False,56.04,1338.0,0.0052773243428047446,1700.0,0.006320934832931616,3111.0,0.01883937791943587,2732.0,0.010370246945874885
1076,ENSG00000069493.15,CLEC2D,11959,False,False,False,False,37.39,4362.0,0.029311441975913708,5817.0,0.03990477244737837,3942.0,0.026628659437543712,5791.0,0.03535311458820984
1079,ENSG00000069667.16,RORA,19947,False,True,False,False,41.64,1074.0,0.004208579209270889,7220.0,0.09537444135457014,6185.0,0.07973449791463315,7302.0,0.09013322907298202
1080,ENSG00000069696.7,DRD4,1647,False,True,False,False,67.07,14.0,4.742951776037817e-05,3.0,8.848718851514161e-06,19.0,7.574019899900159e-05,10.0,2.648173377393995e-05
1082,ENSG00000069764.10,PLA2G10,965,False,True,False,False,47.68,151.0,0.0005470204381696949,6.0,1.7697437703028322e-05,2.0,1.195897878931604e-05,4.0,1.3240866886969976e-05
1088,ENSG00000069966.19,GNB5,18857,False,True,False,False,45.39000000000001,1559.0,0.007737335330643026,2501.0,0.011957568741346137,2194.0,0.013800661522870709,2750.0,0.012541749115337961
1094,ENSG00000070031.4,SCT,526,False,True,False,False,72.51,6.0,0.0001264787140276751,0.0,0.0,0.0,0.0,0.0,0.0
1108,ENSG00000070388.12,FGF22,4225,False,False,False,False,67.9,40.0,0.0001264787140276751,11.0,3.244530245555193e-05,34.0,0.00014350774547179247,28.0,7.944520132181985e-05
1118,ENSG00000070601.10,FRMPD1,6000,False,True,False,False,44.17,0.0,0.0,2.0,5.899145901009441e-06,5.0,1.9931631315526734e-05,2.0,5.29634675478799e-06
1123,ENSG00000070729.14,CNGB1,9296,False,True,False,False,50.27,18.0,6.640132486452943e-05,8.0,2.3596583604037766e-05,13.0,5.182224142036951e-05,12.0,3.177808052872794e-05
1125,ENSG00000070748.19,CHAT,8603,False,True,False,False,50.94,2.0,6.323935701383756e-06,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
1136,ENSG00000070886.12,EPHA8,5936,False,True,False,False,56.84,1.0,3.161967850691878e-06,1.0,2.9495729505047207e-06,3.0,1.195897878931604e-05,2.0,5.29634675478799e-06
1140,ENSG00000070985.14,TRPM5,6454,False,True,False,False,59.1,9.0,2.84577106562269e-05,27.0,8.258804261413218e-05,97.0,0.00048234547783574695,65.0,0.00020655752343673163
1151,ENSG00000071246.11,VASH1,9425,False,True,False,False,55.57000000000001,235.0,0.0009201326445513366,281.0,0.0009586112089140342,389.0,0.0018656006911333023,401.0,0.0012605305276395418
1158,ENSG00000071575.12,TRIB2,5557,False,True,False,False,47.65,204.0,0.0006829850557494457,742.0,0.002504187434978508,899.0,0.004357054605574144,986.0,0.003124844585324914
1166,ENSG00000071909.19,MYO3B,12686,False,False,False,False,40.21,107.0,0.0006545273450932188,236.0,0.0016045676850745681,202.0,0.0017858741658711955,241.0,0.0016418674939842769
1169,ENSG00000071994.11,PDCD2,15440,False,True,False,False,41.64,1475.0,0.00550498602805456,741.0,0.0024422464030179085,447.0,0.0019692451739740414,767.0,0.002282725451313624
1176,ENSG00000072121.17,ZFYVE26,20328,False,False,False,False,43.0,475.0,0.0017422442857312247,1078.0,0.003893436294666231,1425.0,0.007370717260481785,1481.0,0.005118919138502593
1181,ENSG00000072182.14,ASIC4,8588,False,False,False,False,56.96,1.0,3.161967850691878e-06,3.0,8.848718851514161e-06,6.0,2.391795757863208e-05,6.0,1.588904026436397e-05
1182,ENSG00000072195.15,SPEG,28782,False,True,False,False,57.57,12.0,4.42675499096863e-05,21.0,6.194103196059913e-05,113.0,0.00047437282530953624,76.0,0.00020920569681412562
1187,ENSG00000072315.4,TRPC5,12143,False,True,False,False,40.15,159.0,0.0006197456987356081,70.0,0.00020941967948583516,42.0,0.0001714120293135299,60.0,0.00016153857602103368
1197,ENSG00000072657.10,TRHDE,12769,False,False,False,False,36.14,5.0,1.580983925345939e-05,25.0,7.668889671312274e-05,13.0,5.580856768347486e-05,18.0,4.766712079309191e-05
1200,ENSG00000072736.19,NFATC3,19467,False,False,False,False,41.53,1469.0,0.006488358029619733,2836.0,0.012131593545425916,2516.0,0.01333824767635049,3215.0,0.012475544780903111
1206,ENSG00000072832.15,CRMP1,7956,False,False,False,False,48.99,7.0,2.213377495484315e-05,11.0,3.244530245555193e-05,6.0,2.391795757863208e-05,9.0,2.3833560396545954e-05
1217,ENSG00000073067.14,CYP2W1,5122,False,True,False,False,66.81,0.0,0.0,2.0,8.848718851514161e-06,0.0,0.0,2.0,7.944520132181985e-06
1219,ENSG00000073146.17,MOV10L1,9578,False,True,False,False,47.59,19.0,6.323935701383756e-05,10.0,2.9495729505047205e-05,10.0,3.986326263105347e-05,10.0,2.912990715133394e-05
1220,ENSG00000073150.14,PANX2,4951,False,True,False,False,64.17,7.0,2.213377495484315e-05,1.0,2.9495729505047207e-06,7.0,2.790428384173743e-05,3.0,1.059269350957598e-05
1221,ENSG00000073169.15,SELENOO,2591,False,True,False,False,55.72,1044.0,0.0038481148742920157,1020.0,0.0033684123094763906,817.0,0.0036594475095307077,1123.0,0.0034426253906121936
1222,ENSG00000073282.14,TP63,9419,False,False,False,False,37.13,58.0,0.0010719071013845466,94.0,0.00163701298753012,82.0,0.0011121850274063917,98.0,0.0014141245835283935
1230,ENSG00000073598.6,FNDC8,1352,False,True,False,False,48.33,4.0,1.580983925345939e-05,3.0,8.848718851514161e-06,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
1232,ENSG00000073614.13,KDM5A,15279,False,True,False,False,39.44,3542.0,0.019120419593133788,5850.0,0.034409718040588066,4231.0,0.028809179903462337,5967.0,0.03235008597824504
1238,ENSG00000073754.6,CD5L,2679,False,True,False,False,39.69,7.0,2.5295742805535025e-05,3.0,8.848718851514161e-06,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
1239,ENSG00000073756.13,PTGS2,9142,False,True,False,False,36.06,144.0,0.0009106467409992608,293.0,0.0013656522760836856,203.0,0.001251706446615079,311.0,0.0013902910231318474
1244,ENSG00000073905.8,VDAC1P1,848,False,False,False,False,47.76,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
1245,ENSG00000073910.23,FRY,27392,False,True,False,False,39.24,981.0,0.005457556510294182,2184.0,0.015110662225435684,1787.0,0.014099635992603611,2264.0,0.014771511099103705
1253,ENSG00000074211.14,PPP2R2C,14627,False,True,False,False,51.48,0.0,0.0,7.0,2.3596583604037766e-05,34.0,0.00013553509294558178,21.0,5.825981430266788e-05
1255,ENSG00000074266.24,EED,13943,False,True,False,False,38.59,1316.0,0.0053563735390720416,1774.0,0.006999336611547702,1103.0,0.005349649845087376,1845.0,0.006580710842824078
1265,ENSG00000074590.14,NUAK1,6848,False,True,False,False,45.55,17.0,5.375345346176193e-05,45.0,0.0001858230958817974,35.0,0.0001873573343659513,44.0,0.0001668349227758217
1274,ENSG00000074771.4,NOX3,1980,False,True,False,False,40.79,21.0,7.27252605659132e-05,20.0,7.078975081211329e-05,4.0,1.9931631315526734e-05,23.0,6.885250781224387e-05
1276,ENSG00000074803.21,SLC12A1,21003,False,True,False,False,37.89,38.0,0.0001264787140276751,9.0,2.6546156554542485e-05,3.0,1.195897878931604e-05,8.0,2.118538701915196e-05
1278,ENSG00000074855.11,ANO8,7016,False,False,False,False,62.68,71.0,0.00022449971739912334,32.0,9.733590736665577e-05,227.0,0.0009726636081977046,137.0,0.0003680960994577653
1284,ENSG00000075073.16,TACR2,3076,False,True,False,False,52.05,3.0,9.485903552075634e-06,2.0,5.899145901009441e-06,6.0,2.391795757863208e-05,2.0,5.29634675478799e-06
1288,ENSG00000075151.24,EIF4G3,19320,False,True,False,False,39.39,2754.0,0.01674894370511488,3976.0,0.023564138301582212,2755.0,0.01726079271924615,3968.0,0.021217165099680687
1296,ENSG00000075275.18,CELSR1,28025,False,True,False,False,53.99,45.0,0.0001580983925345939,125.0,0.0004306376507736892,170.0,0.0008809781041462816,183.0,0.0006408579573293469
1297,ENSG00000075290.8,WNT8B,2144,False,True,False,False,42.74,12.0,4.42675499096863e-05,3.0,8.848718851514161e-06,2.0,7.972652526210693e-06,4.0,1.059269350957598e-05
1310,ENSG00000075429.9,CACNG5,12719,False,True,False,False,47.330000000000005,1.0,3.161967850691878e-06,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
1319,ENSG00000075702.19,WDR62,31799,False,False,False,False,51.49,74.0,0.00026560529945811773,64.0,0.0002153188253868446,135.0,0.0006298395495706447,102.0,0.00030453993840030944
1326,ENSG00000075886.11,TUBA3D,1842,False,True,False,False,52.01,0.0,0.0,5.0,1.4747864752523603e-05,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
1329,ENSG00000075945.13,KIFAP3,6523,False,True,False,False,34.27,1322.0,0.005476528317398333,2371.0,0.010385446358727122,1326.0,0.006724932405858719,2318.0,0.009141494498764072
1347,ENSG00000076555.16,ACACB,20142,False,True,False,False,46.78,395.0,0.0014892868576758746,725.0,0.00258677547759264,758.0,0.003715256077214183,890.0,0.0029262315820203647
1348,ENSG00000076604.16,TRAF4,9797,False,True,False,False,59.56,108.0,0.0003573023671281822,174.0,0.0005515701417443828,999.0,0.004998853133934104,666.0,0.0020390935005933763
1360,ENSG00000076944.18,STXBP2,12063,False,False,False,False,61.19,597.0,0.0031240242364835753,127.0,0.00040114192126864204,140.0,0.0005859899606764859,165.0,0.00045283764753437317
1364,ENSG00000077063.11,CTTNBP2,13155,False,True,False,False,38.77,5.0,1.580983925345939e-05,7.0,2.3596583604037766e-05,8.0,3.1890610104842774e-05,9.0,2.648173377393995e-05
1385,ENSG00000077458.13,FAM76B,11403,False,False,False,False,34.6,1230.0,0.004550071737145612,2294.0,0.009025693228544445,977.0,0.004536439287413884,2156.0,0.00748373796451543
1387,ENSG00000077498.9,TYR,3639,False,True,False,False,35.29,0.0,0.0,2.0,5.899145901009441e-06,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
1392,ENSG00000077616.11,NAALAD2,11426,False,True,False,False,34.98,225.0,0.0008505693518361152,23.0,7.668889671312274e-05,25.0,9.965815657763367e-05,26.0,7.150068118963786e-05
1397,ENSG00000077800.13,FKBP6,7126,False,True,False,False,47.76,0.0,0.0,5.0,1.4747864752523603e-05,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
1416,ENSG00000078269.15,SYNJ2,16738,False,True,False,False,49.67,941.0,0.0039461358776634635,1498.0,0.005961086932970041,1489.0,0.008323449237363964,1748.0,0.006644267003881534
1420,ENSG00000078328.23,RBFOX1,47538,False,False,False,False,42.38,164.0,0.0005248866632148518,176.0,0.0005397718499423639,61.0,0.00024316590204942614,128.0,0.0003442625390612194
1427,ENSG00000078579.9,FGF20,2274,False,True,False,False,39.47,2.0,6.323935701383756e-06,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
1434,ENSG00000078699.22,CBFA2T2,24501,False,False,False,False,42.36,2247.0,0.011705604983261331,2655.0,0.012535685039645063,2222.0,0.012668544864148791,2912.0,0.012565582675734505
1437,ENSG00000078795.17,PKD2L2,6386,False,True,False,False,39.33,465.0,0.0018086456105957543,138.0,0.00042178893192217504,58.0,0.00024316590204942614,145.0,0.0004051705267412813
1445,ENSG00000079101.18,CLUL1,6635,False,True,False,False,41.51,0.0,0.0,1.0,2.9495729505047207e-06,3.0,1.195897878931604e-05,1.0,2.648173377393995e-06
1449,ENSG00000079150.19,FKBP7,19594,False,True,False,False,37.58,85.0,0.00030038694581572845,51.0,0.00016517608522826437,32.0,0.00013553509294558178,54.0,0.0001535940558888517
1453,ENSG00000079257.8,LXN,1620,False,True,False,False,36.91,17.0,5.375345346176193e-05,219.0,0.0007344436646756754,142.0,0.000609907918255118,227.0,0.0006620433443484988
1456,ENSG00000079308.21,TNS1,39712,False,True,False,False,52.84,20.0,6.640132486452943e-05,67.0,0.00025071370079290126,65.0,0.0003787009949950079,71.0,0.00024892829747503553
1465,ENSG00000079435.11,LIPE,8463,False,True,False,False,54.96,1.0,3.161967850691878e-06,79.0,0.0002418649819413871,157.0,0.0007095660748327517,142.0,0.00041576322025085725
1477,ENSG00000079841.20,RIMS1,26287,False,True,False,False,35.58,14.0,4.742951776037817e-05,21.0,6.489060491110386e-05,8.0,3.1890610104842774e-05,12.0,3.177808052872794e-05
1484,ENSG00000080166.16,DCT,10389,False,True,False,False,39.87,1.0,3.161967850691878e-06,13.0,4.719316720807553e-05,12.0,5.182224142036951e-05,13.0,4.237077403830392e-05
1486,ENSG00000080200.10,CRYBG3,11562,False,True,False,False,37.12,171.0,0.0006134217630342243,578.0,0.0023685070792552904,331.0,0.001646352746662508,589.0,0.002158261302576106
1487,ENSG00000080224.18,EPHA6,20608,False,True,False,False,35.38,8.0,2.5295742805535025e-05,59.0,0.00017402480407977854,40.0,0.00015945305052421387,58.0,0.0001562422292662457
1494,ENSG00000080511.5,RDH8,3710,False,True,False,False,50.99,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
1498,ENSG00000080573.7,COL5A3,6927,False,True,False,False,52.35,4.0,1.2647871402767513e-05,18.0,5.899145901009441e-05,45.0,0.00020330263941837267,37.0,0.00011651962860533577
1503,ENSG00000080709.17,KCNN2,11142,False,False,False,False,37.71,11.0,3.478164635761066e-05,9.0,2.6546156554542485e-05,7.0,2.790428384173743e-05,13.0,3.4426253906121936e-05
1512,ENSG00000080854.16,IGSF9B,19532,False,True,False,False,55.74,208.0,0.000752548348464667,710.0,0.0026103720611966776,1435.0,0.009260235909193719,1212.0,0.004734933998780463
1514,ENSG00000080947.16,CROCCP3,2137,False,False,False,False,54.23,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
1520,ENSG00000081051.8,AFP,4267,False,False,False,False,34.51,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
1521,ENSG00000081052.14,COL4A4,13637,False,True,False,False,41.0,158.0,0.0007051188307042888,205.0,0.0010588966892311948,167.0,0.00103644482840739,213.0,0.0009983613632775362
1523,ENSG00000081087.16,OSTM1,22063,False,False,False,False,42.48,885.0,0.0034307351180006876,1189.0,0.004383065404450015,501.0,0.0022602469911807317,1111.0,0.003588274926368864
1524,ENSG00000081138.14,CDH7,15503,False,True,False,False,35.27,1.0,3.161967850691878e-06,1.0,2.9495729505047207e-06,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
1525,ENSG00000081148.12,IMPG2,8352,False,True,False,False,37.6,142.0,0.0005818020845273056,410.0,0.0017343488948967757,288.0,0.0014550090860334514,443.0,0.0016921827881547628
1526,ENSG00000081154.12,PCNP,8707,False,True,False,False,39.69,2998.0,0.012720596663333425,3323.0,0.014175647600125687,2292.0,0.011747703497371456,3483.0,0.013161421685648156
1531,ENSG00000081248.13,CACNA1S,8333,False,False,False,False,51.58,1.0,3.161967850691878e-06,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,4.0,1.059269350957598e-05
1532,ENSG00000081277.13,PKP1,10070,False,True,False,False,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,ENSG00000081479.15,LRP2,19000,False,True,False,False,39.58,8.0,2.5295742805535025e-05,8.0,2.3596583604037766e-05,8.0,3.1890610104842774e-05,9.0,2.3833560396545954e-05
1538,ENSG00000081665.15,ZNF506,17435,False,False,False,False,41.77,122.0,0.000388922045635101,4338.0,0.021764898801774332,2616.0,0.014350774547179247,4232.0,0.018934439648367062
1552,ENSG00000082014.17,SMARCD3,10791,False,False,False,False,56.14,128.0,0.0004521614026489386,145.0,0.00047783081798176473,271.0,0.0012636654254043948,243.0,0.0007467848924251066
1558,ENSG00000082175.16,PGR,18417,False,True,False,False,37.72,1.0,3.161967850691878e-06,4.0,1.1798291802018883e-05,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
1564,ENSG00000082293.13,COL19A1,11269,False,True,False,False,36.54,297.0,0.0021374902670677097,678.0,0.005899145901009441,474.0,0.004313205016679985,667.0,0.0054605335041864175
1572,ENSG00000082516.9,GEMIN5,6401,False,True,False,False,41.33,214.0,0.0007746821234195102,448.0,0.0015308283613119501,313.0,0.0014191321496655033,468.0,0.0014988661316050012
1573,ENSG00000082556.14,OPRK1,8428,False,True,False,False,42.01,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
1580,ENSG00000082929.9,LINC01587,2840,True,False,False,False,42.63,3.0,9.485903552075634e-06,0.0,0.0,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
1582,ENSG00000083067.27,TRPM3,51288,False,True,False,False,38.05,16.0,5.375345346176193e-05,25.0,7.373932376261801e-05,26.0,0.00010763080910384436,27.0,7.150068118963786e-05
1584,ENSG00000083097.15,DOP1A,13546,False,True,False,False,35.96,1159.0,0.0050749584003604645,3105.0,0.016072223007300223,1968.0,0.01080294417301549,3121.0,0.014239228250247512
1598,ENSG00000083635.8,NUFIP1,3480,False,True,False,False,38.71,447.0,0.001637899346658393,743.0,0.0028374891783855415,341.0,0.0015466945900848743,733.0,0.0024177822935607172
1602,ENSG00000083782.8,EPYC,2229,False,True,False,False,34.86,0.0,0.0,0.0,0.0,3.0,1.195897878931604e-05,0.0,0.0
1608,ENSG00000083828.16,ZNF586,10163,False,True,False,False,46.13,1068.0,0.003968269652618307,892.0,0.002987917398861282,1505.0,0.00748632072211184,1362.0,0.004448931274021912
1610,ENSG00000083844.11,ZNF264,14428,False,True,False,False,44.47,827.0,0.00291217239048722,697.0,0.00232426348499772,1013.0,0.004691906011674993,1000.0,0.003074529291154428
1614,ENSG00000083937.10,CHMP2B,17258,False,True,False,False,34.77,1163.0,0.004322410051895797,999.0,0.00348049608159557,475.0,0.00207288965681478,947.0,0.0029500651424169107
1632,ENSG00000084674.15,APOB,16621,False,True,False,False,42.97,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
1644,ENSG00000085185.16,BCORL1,12149,False,True,False,False,49.7,633.0,0.002355666048765449,1223.0,0.004571838073282317,1407.0,0.007322881345324521,1571.0,0.005452588984054236
1645,ENSG00000085224.23,ATRX,37997,False,True,False,False,37.73,4569.0,0.028726477923535713,6863.0,0.05078574706179029,4352.0,0.029610431482346513,6786.0,0.04412386481413875
1646,ENSG00000085231.14,AK6,3816,False,True,False,False,41.64,449.0,0.0015714980217938633,209.0,0.0006931496433686093,93.0,0.00039464630004742936,197.0,0.0005773017962718909
1649,ENSG00000085276.19,MECOM,16334,False,True,False,False,37.45,45.0,0.00015493642468390203,14.0,4.424359425757081e-05,12.0,5.9794893946580196e-05,17.0,5.0315294170485905e-05
1659,ENSG00000085514.16,PILRA,3477,False,True,False,False,48.68,400.0,0.00202049745659211,582.0,0.0031619422029410607,471.0,0.002917990824593114,631.0,0.0030030286099647905
1662,ENSG00000085644.15,ZNF213,15759,False,True,False,False,53.46,0.0,0.0,29.0,8.848718851514162e-05,56.0,0.00023120692326011012,44.0,0.00011651962860533577
1689,ENSG00000086288.12,NME8,3616,False,True,False,False,37.47,36.0,0.0001138308426249076,32.0,9.438633441615106e-05,8.0,3.587693636794812e-05,28.0,7.414885456703187e-05
1690,ENSG00000086289.13,EPDR1,3891,False,True,False,False,40.23,0.0,0.0,9.0,2.6546156554542485e-05,1.0,3.986326263105347e-06,7.0,1.8537213641757967e-05
