,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
134,ENSG00000006453.15,BAIAP2L1,2063.0,51.65980795610425,False,True,False,False,False,False,73.0,8.123967741393407e-07,57.0,1.3636482015659823e-06,31.0,8.262205213554767e-07,57.0,1.0630574107240958e-06
135,ENSG00000006459.12,KDM7A,6350.0,39.5574459726305,False,True,False,False,False,False,504.0,5.864836985910035e-06,900.0,2.8413063347383007e-05,640.0,2.25403285982291e-05,1022.0,2.6147783086358808e-05
136,ENSG00000006468.16,ETV1,3099.0,40.94681832154934,False,True,False,False,False,False,3.0,3.3386168800246877e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
137,ENSG00000006530.19,AGK,2331.0,45.17000116182845,False,True,False,False,False,False,2182.0,2.753246053727026e-05,1492.0,5.709438535736916e-05,1362.0,5.7809617103591014e-05,1853.0,5.971982196051654e-05
138,ENSG00000006534.18,ALDH3B1,2371.0,61.353868194842406,False,True,False,False,False,False,135.0,1.5357637648113564e-06,57.0,1.3189384244654582e-06,87.0,2.4528421727740714e-06,91.0,1.6631704651651176e-06
139,ENSG00000006555.12,TTC22,2631.5,60.60454202200634,False,True,False,False,False,False,0.0,0.0,0.0,0.0,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
140,ENSG00000006576.18,PHTF2,4594.5,36.79092786441643,False,True,False,False,False,False,4511.0,7.045594489145433e-05,3550.0,0.00019428633639032708,2341.0,0.00012553388046344775,3778.0,0.00016643706912739995
141,ENSG00000006606.9,CCL26,589.0,51.92603129445234,False,True,False,False,False,False,7.0,7.790106053390939e-08,3.0,8.941955420104802e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
142,ENSG00000006607.15,FARP2,702.0,54.10385259631491,False,True,False,False,False,False,1259.0,1.526860786464624e-05,1679.0,6.480682190720956e-05,1592.0,7.402419483519225e-05,2085.0,6.933877691884263e-05
143,ENSG00000006611.18,USH1C,1671.5,55.83863837312113,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
144,ENSG00000006625.19,GGCT,983.0,43.46806161874655,False,True,False,False,False,False,7231.0,0.00013318855606711823,246.0,6.192304128422575e-06,77.0,2.1430094772657676e-06,242.0,4.62944356283074e-06
145,ENSG00000006634.9,DBF4,2380.5,39.062206498315895,False,True,False,False,False,False,5497.0,9.289145032522023e-05,2376.0,0.00010410671597857016,1222.0,4.8721191368680766e-05,2396.0,8.290133194920972e-05
146,ENSG00000006638.14,TBXA2R,2633.0,63.30209084354722,False,True,False,False,False,False,20.0,2.2257445866831253e-07,6.0,1.3412933130157203e-07,6.0,1.8073573904651054e-07,7.0,1.3716869815794784e-07
147,ENSG00000006652.15,IFRD1,1377.5,41.56261017854271,False,True,False,False,False,False,1917.0,2.397126919857726e-05,480.0,1.2317543591194365e-05,263.0,7.565081648661084e-06,498.0,9.979022790990705e-06
149,ENSG00000006695.13,COX10,2408.5,51.53077924203341,False,True,False,False,True,False,1401.0,1.681550035239101e-05,1956.0,7.819740014881649e-05,1699.0,7.77938259638766e-05,2264.0,7.636867269943745e-05
150,ENSG00000006704.12,GTF2IRD1,3118.5,58.60938932599367,False,True,False,False,False,False,2915.0,4.0096788729096504e-05,3645.0,0.00019614179213999882,3217.0,0.00020097814181971972,4040.0,0.0001907845130504357
151,ENSG00000006712.16,PAF1,1785.5,55.94145045062252,False,True,False,False,False,False,3680.0,5.0023609585703243e-05,497.0,1.3569417350009038e-05,900.0,3.436560981012936e-05,939.0,2.2495666497903445e-05
152,ENSG00000006715.17,VPS41,3158.0,41.27979181516093,False,True,False,False,False,False,2608.0,3.393147622398424e-05,2690.0,0.00012346604946309706,2319.0,0.00012060237672660725,3116.0,0.00012446344749106791
153,ENSG00000006740.19,ARHGAP44,3508.0,55.080859280714456,False,True,False,False,False,False,868.0,1.0639059124345339e-05,1259.0,4.44191635493706e-05,1170.0,4.8617913803511334e-05,1551.0,4.6002952144721754e-05
154,ENSG00000006744.20,ELAC2,2840.0,55.92552810597924,False,True,False,False,False,False,2864.0,3.692510269307305e-05,1032.0,3.286168616888515e-05,1764.0,7.983355787597294e-05,1767.0,5.150684615830941e-05
155,ENSG00000006747.16,SCIN,1438.5,46.26128142015365,False,True,False,False,False,False,24.0,2.67089350401975e-07,11.0,2.6825866260314406e-07,6.0,1.8073573904651054e-07,10.0,1.8860695996717827e-07
156,ENSG00000006756.17,ARSD,2096.0,54.75210588997759,False,True,False,False,False,False,604.0,6.9665805563181825e-06,532.0,1.462009711187135e-05,456.0,1.4717053036644429e-05,689.0,1.4642758528360931e-05
157,ENSG00000006757.13,PNPLA4,1103.0,49.01077953633228,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
158,ENSG00000006788.14,MYH13,5994.0,52.46913580246913,False,True,False,False,False,False,6.0,6.677233760049375e-08,29.0,6.706466565078601e-07,22.0,6.454847823089662e-07,35.0,6.344052289805087e-07
159,ENSG00000006831.11,ADIPOR2,4043.0,47.49878581835843,False,True,False,False,False,False,3106.0,4.1432235481106374e-05,2829.0,0.0001399192474360899,1935.0,9.517027630363397e-05,3059.0,0.0001234346822548833
160,ENSG00000006837.12,CDKL3,1307.5,38.15488150747488,False,True,False,False,False,False,289.0,3.3163594341578566e-06,40.0,9.836150962115282e-07,23.0,5.938459997242489e-07,50.0,9.087426252964044e-07
161,ENSG00000007001.15,UPP2,2373.5,41.42231114487131,False,True,False,False,False,False,67.0,8.012680512059251e-07,64.0,1.5424873099680783e-06,35.0,9.5531747781727e-07,71.0,1.3202487197702478e-06
162,ENSG00000007038.12,PRSS21,837.0,58.815575668610805,False,True,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
163,ENSG00000007047.17,MARK4,789.0,59.25063094544749,False,True,False,False,False,False,3301.0,4.478198108406448e-05,3107.0,0.00015047075483181355,3280.0,0.00021856114728981596,3811.0,0.00017447858405690965
164,ENSG00000007062.13,PROM1,3916.0,43.39950372208436,False,True,False,False,False,False,1335.0,1.7260649269727636e-05,468.0,1.3412933130157202e-05,536.0,1.8073573904651054e-05,647.0,1.5088556797374261e-05
165,ENSG00000007080.12,CCDC124,996.0,65.30100378389741,False,True,False,False,False,False,8967.0,0.00019639970232891897,569.0,1.560371220808288e-05,654.0,2.212721833755136e-05,809.0,1.81405603313886e-05
166,ENSG00000007129.19,CEACAM21,1398.5,55.61223445389619,False,True,False,False,False,False,1418.0,1.819546199613455e-05,653.0,1.8420428165415893e-05,503.0,1.621457773160123e-05,802.0,1.7866222935072707e-05
167,ENSG00000007168.16,PAFAH1B1,3142.0,41.762873373648524,False,True,False,False,False,False,7345.0,0.00013689442080394562,4895.0,0.0003357704260249353,3331.0,0.0002154111815521482,5056.0,0.00028568810608846585
168,ENSG00000007171.20,NOS2,4063.0,57.18738978591719,False,True,False,False,False,False,4.0,4.4514891733662504e-08,0.0,0.0,6.0,1.8073573904651054e-07,3.0,5.143826180923044e-08
169,ENSG00000007174.18,DNAH9,854.0,51.89993435927358,False,True,False,False,False,False,127.0,1.4689914272108627e-06,107.0,2.5708121832801306e-06,33.0,8.77859303940194e-07,87.0,1.5260017670071697e-06
170,ENSG00000007202.17,BLTP2,1426.5,51.73328034734988,False,True,False,False,False,False,2302.0,2.8990323241547707e-05,2803.0,0.0001316255837839427,3509.0,0.000249880068927447,3831.0,0.0001781649928199045
171,ENSG00000007216.17,SLC13A2,2329.5,58.48751118341515,False,True,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
172,ENSG00000007237.20,GAS7,781.5,55.82660382162279,False,True,False,False,False,False,2770.0,4.31571875357858e-05,3599.0,0.0002363582366419202,3462.0,0.00026544916187673924,4118.0,0.00024601206014627944
173,ENSG00000007255.11,TRAPPC6A,695.0,63.0,False,True,False,False,False,False,5072.0,7.926989345471951e-05,437.0,1.115508938658074e-05,403.0,1.3322805906857062e-05,538.0,1.1453586296188645e-05
174,ENSG00000007264.16,MATK,1965.0,65.49648946840522,False,True,False,False,False,False,2.0,6.677233760049375e-08,5.0,1.1177444275131003e-07,0.0,0.0,2.0,3.429217453948696e-08
175,ENSG00000007306.16,CEACAM7,2401.5,44.299065238508334,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,3.0,5.143826180923044e-08
176,ENSG00000007312.15,CD79B,1159.0,60.340425531914896,False,True,False,False,False,False,12051.0,0.0007043034882870747,1010.0,3.098387553066314e-05,771.0,2.7626748682823754e-05,1189.0,2.91826405331034e-05
177,ENSG00000007314.12,SCN4A,577.0,57.67195767195767,False,True,False,False,False,False,925.0,1.1084208041681964e-05,1152.0,3.865160230340301e-05,2181.0,0.00012266792802999595,2085.0,7.161920652571852e-05
178,ENSG00000007341.20,ST7L,1836.0,44.45013129242864,False,True,False,False,False,False,1721.0,2.1456177815625328e-05,1728.0,6.704231076223575e-05,1222.0,4.918594041194323e-05,1906.0,5.939404630239141e-05
179,ENSG00000007350.18,TKTL1,565.0,50.11337868480725,False,True,False,False,False,False,4.0,4.4514891733662504e-08,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
180,ENSG00000007372.25,PAX6,1736.0,51.50501672240802,False,True,False,False,False,False,14.0,1.669308440012344e-07,4.0,8.941955420104802e-08,5.0,1.2909695646179324e-07,5.0,8.57304363487174e-08
181,ENSG00000007376.9,RPUSD1,1850.5,67.07292676030207,False,True,False,False,False,False,4055.0,5.566587211294496e-05,112.0,2.6378768489309164e-06,504.0,1.6266216514185947e-05,421.0,8.470167111253279e-06
182,ENSG00000007384.16,RHBDF1,2932.0,62.6174515375198,False,True,False,False,False,False,18.0,2.0031701280148129e-07,10.0,2.2354888550262005e-07,110.0,3.0725075637906792e-06,66.0,1.2002261088820436e-06
183,ENSG00000007392.18,LUC7L,1218.0,53.54469304328784,False,True,False,False,False,False,6478.0,0.00010935083154374195,4756.0,0.00033243954763094625,3455.0,0.00022442214911318136,4997.0,0.00028532803825580125
184,ENSG00000007402.13,CACNA2D2,5316.5,58.2676695901974,False,True,False,False,False,False,51.0,5.67564869604197e-07,83.0,2.0119399695235805e-06,189.0,5.91264060595013e-06,167.0,3.3434870175999785e-06
185,ENSG00000007516.16,BAIAP3,4440.0,63.98846312319736,False,True,False,False,False,False,36.0,4.117627485363782e-07,10.0,2.4590377405288204e-07,119.0,3.382340259298983e-06,82.0,1.5602939415466567e-06
186,ENSG00000007520.5,TSR3,1164.5,66.90726071663474,False,True,False,False,False,False,3054.0,4.029710574189798e-05,244.0,6.080529685671266e-06,248.0,7.3068877357374976e-06,324.0,6.344052289805087e-06
187,ENSG00000007541.18,PIGQ,2054.0,65.8578856152513,False,True,False,False,False,False,1919.0,2.3748694739908947e-05,716.0,1.9918205698283447e-05,1211.0,4.546794806584358e-05,1230.0,2.9302663143991605e-05
188,ENSG00000007545.17,CRAMP1,4167.5,57.5478713670496,False,True,False,False,False,False,870.0,1.0060365531807727e-05,1898.0,7.050731848752636e-05,2345.0,0.00012124786150891621,2677.0,9.337759127102298e-05
189,ENSG00000007866.22,TEAD3,2729.0,59.81245813797723,False,True,False,False,False,False,47.0,5.3417870080395e-07,46.0,1.0506797618623142e-06,50.0,1.3684277384950083e-06,69.0,1.217372196151787e-06
190,ENSG00000007908.16,SELE,3389.0,41.66666666666667,False,True,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
191,ENSG00000007923.18,DNAJC11,3027.0,54.47613736854853,False,True,False,False,False,False,1437.0,1.752773862012961e-05,2418.0,0.00010133470979833766,2584.0,0.00014753200184453732,3120.0,0.0001191310143501777
192,ENSG00000007933.14,FMO3,1993.5,43.31679733573857,False,True,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
193,ENSG00000007944.16,MYLIP,2934.0,46.29639719688841,False,True,False,False,False,False,1543.0,1.9119145999608048e-05,778.0,2.3807956306029036e-05,878.0,3.193858702864765e-05,1091.0,2.739944745705008e-05
194,ENSG00000007952.19,NOX1,2303.0,43.7410071942446,False,True,False,False,False,False,51.0,5.67564869604197e-07,6.0,1.3412933130157203e-07,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
195,ENSG00000007968.8,E2F2,5189.0,57.42879137798307,False,True,False,False,False,False,1925.0,2.506188404605199e-05,2075.0,8.588748181010662e-05,2565.0,0.00015192129836423828,2777.0,0.00010973495852635826
196,ENSG00000008018.10,PSMB1,938.0,47.923681257014586,False,True,False,False,False,False,12164.0,0.0005082153902002915,953.0,2.8793096452737463e-05,745.0,2.556119737943506e-05,1124.0,2.765663876609623e-05
197,ENSG00000008056.15,SYN1,3130.0,61.6822429906542,False,True,False,False,False,False,6.0,6.677233760049375e-08,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,2.0,3.429217453948696e-08
198,ENSG00000008083.15,JARID2,5221.5,51.12184090485029,False,True,False,False,False,False,4669.0,7.386133410907952e-05,5283.0,0.00045747043929256166,4736.0,0.0004835197407320004,5845.0,0.0004708658486016954
199,ENSG00000008086.13,CDKL5,2130.0,42.85714285714285,False,True,False,False,False,False,186.0,2.147843526149216e-06,550.0,1.627435886459074e-05,420.0,1.3090431385225835e-05,643.0,1.45913202665517e-05
200,ENSG00000008118.11,CAMK1G,2456.0,53.72340425531915,False,True,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
201,ENSG00000008128.24,CDK11A,2275.0,56.84167011161637,False,True,False,False,False,False,948.0,1.1073079318748549e-05,1674.0,5.955342309789798e-05,1199.0,4.492574084870405e-05,1834.0,5.159257659465813e-05
202,ENSG00000008130.16,NADK,3138.5,56.52180379623631,False,True,False,False,False,False,1764.0,2.1489563984425575e-05,1730.0,6.257133305218335e-05,2307.0,0.0001149479300335807,2467.0,8.26955789019728e-05
203,ENSG00000008196.13,TFAP2B,835.0,59.222082810539526,False,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
204,ENSG00000008197.5,TFAP2D,1377.5,46.42951257157915,False,True,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,2.0,5.163878258471729e-08,5.0,8.57304363487174e-08
205,ENSG00000008226.21,DLEC1,3149.0,54.298583999160414,False,True,False,False,False,False,6.0,6.677233760049375e-08,19.0,4.247428824549781e-07,34.0,9.036786952325527e-07,37.0,6.344052289805087e-07
206,ENSG00000008256.18,CYTH3,600.0,55.5813471892767,False,True,False,False,False,False,1332.0,1.6659698231323194e-05,1932.0,7.609604062509187e-05,1405.0,6.116613797159764e-05,2143.0,6.957882214061904e-05
207,ENSG00000008277.16,ADAM22,3466.0,43.027346682385165,False,True,False,False,False,False,961.0,1.1618386742485914e-05,1392.0,5.152801810835392e-05,1099.0,4.319584163211602e-05,1567.0,4.682596433366944e-05
208,ENSG00000008282.11,SYPL1,1077.0,38.93805309734513,False,True,False,False,False,False,3809.0,5.480896044707196e-05,793.0,2.4053860080081918e-05,536.0,1.8280129034989922e-05,883.0,2.069532733458038e-05
209,ENSG00000008283.17,CYB561,1824.5,60.73931046200671,False,True,False,False,False,False,30.0,3.449904109358844e-07,16.0,3.576782168041921e-07,9.0,2.3237452163122782e-07,14.0,2.4004522177640873e-07
210,ENSG00000008294.23,SPAG9,4707.5,44.7862354268522,False,True,False,False,False,False,3426.0,4.825414263929016e-05,3626.0,0.00019113429710474015,2646.0,0.00014143862549954067,3917.0,0.0001711179509520399
211,ENSG00000008300.17,CELSR3,4465.0,60.1169938289705,False,True,False,False,False,False,19.0,2.114457357348969e-07,25.0,6.035819908570741e-07,297.0,9.062606343617885e-06,215.0,4.149353119277922e-06
212,ENSG00000008311.17,AASS,3619.0,39.53931416695532,False,True,False,False,False,False,1873.0,2.3492734112440387e-05,1686.0,6.632695432862737e-05,1423.0,6.452265883960425e-05,2037.0,6.688688643926931e-05
213,ENSG00000008323.17,PLEKHG6,2848.0,60.9375,False,True,False,False,False,False,60.0,6.677233760049376e-07,8.0,1.7883910840209604e-07,25.0,6.454847823089662e-07,17.0,2.9148348358563916e-07
214,ENSG00000008324.13,SS18L2,898.0,44.38920789642478,False,True,False,False,False,False,3902.0,5.354028603266258e-05,590.0,1.6989715298199123e-05,402.0,1.2496585385501586e-05,661.0,1.4985680273755802e-05
215,ENSG00000008382.17,MPND,1460.0,64.85099892267816,False,True,False,False,False,False,2034.0,2.5206557444186394e-05,224.0,5.611077026115763e-06,648.0,2.274688372856797e-05,571.0,1.2465205445103509e-05
216,ENSG00000008394.14,MGST1,975.0,39.46442625831939,False,True,False,False,False,False,3.0,3.3386168800246877e-08,38.0,8.718406534602182e-07,37.0,9.811368691096285e-07,47.0,8.058661016779435e-07
217,ENSG00000008405.13,CRY1,2999.5,45.941232281008766,False,True,False,False,False,False,2022.0,2.551816168632203e-05,1579.0,5.9821681760501123e-05,1206.0,4.6913833978215665e-05,1817.0,5.601626711025195e-05
218,ENSG00000008438.5,PGLYRP1,708.0,62.005649717514125,False,True,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,15.0,3.872908693853797e-07,10.0,1.714608726974348e-07
219,ENSG00000008441.19,NFIX,1487.0,59.51536643026005,False,True,False,False,False,False,2104.0,2.6274914845794293e-05,1674.0,6.263839771783414e-05,1796.0,8.47908810041058e-05,2150.0,7.088192477311955e-05
220,ENSG00000008513.18,ST3GAL1,2789.0,54.33006535947712,False,True,False,False,False,False,2316.0,3.084881997142812e-05,2499.0,0.00011210976607956396,2817.0,0.0001680842373132548,3213.0,0.00013377377287853863
221,ENSG00000008516.20,MMP25,3662.0,66.22210125204137,False,True,False,False,False,False,18.0,2.114457357348969e-07,69.0,1.5424873099680783e-06,144.0,3.976186259023232e-06,145.0,2.5204748286522916e-06
222,ENSG00000008517.20,IL32,853.0,57.63115238572861,False,True,False,False,False,False,22.0,2.5596062746855943e-07,6.0,1.5648421985183402e-07,8.0,2.0655513033886917e-07,8.0,1.3716869815794784e-07
223,ENSG00000008710.20,PKD1,666.0,64.92518872948355,False,True,False,False,False,False,489.0,5.620005081374891e-06,934.0,2.709412492291755e-05,3206.0,0.000204670314774527,2717.0,9.694397742312963e-05
224,ENSG00000008735.15,MAPK8IP2,3322.5,67.01073448362811,False,True,False,False,False,False,64.0,7.122382677386001e-07,69.0,1.6095519756188643e-06,224.0,6.532305996966738e-06,184.0,3.5835322393763874e-06
225,ENSG00000008838.22,MED24,3185.5,57.26991708261687,False,True,False,False,False,False,1061.0,1.2430783516625256e-05,1177.0,3.748914809878938e-05,1997.0,9.759729908511569e-05,2046.0,6.316618550173498e-05
226,ENSG00000008853.19,RHOBTB2,3441.0,58.45007343880144,False,True,False,False,False,False,86.0,9.570701722737438e-07,109.0,2.5708121832801306e-06,173.0,5.086420084594653e-06,187.0,3.4978018030276697e-06
227,ENSG00000008869.13,HEATR5B,6756.0,43.51673272026004,False,True,False,False,False,False,1315.0,1.6036489747051917e-05,1860.0,6.992609138521955e-05,1207.0,4.740440241277048e-05,1981.0,6.0268496753148334e-05
228,ENSG00000008952.18,SEC62,1853.0,36.59683625480975,False,True,False,False,False,False,10017.0,0.00024916097775624246,2764.0,0.00012011281618055775,1218.0,4.7688415716986424e-05,2717.0,9.32232764855953e-05
229,ENSG00000008988.12,RPS20,671.0,46.335697399527184,False,True,False,True,False,False,12789.0,0.0008459721312294556,1478.0,4.973962702433296e-05,981.0,3.526928850536191e-05,1644.0,4.4134028632319715e-05
230,ENSG00000009307.18,CSDE1,3736.0,41.16030534351145,False,True,False,False,False,False,8632.0,0.00017694669464130846,3489.0,0.00018299711767244477,3087.0,0.00020283713799276954,4032.0,0.00019200188524658748
