,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
854,ENSMUSG00000002100.16,Mybpc3,4687,False,True,False,False,53.080000000000005
855,ENSMUSG00000002102.16,Psmc3,4873,False,True,False,False,51.95
858,ENSMUSG00000002103.17,Acp2,11193,False,True,False,False,45.839999999999996
861,ENSMUSG00000002104.12,Rapsn,2927,False,True,False,False,50.3
863,ENSMUSG00000002105.16,Slc39a13,6823,False,True,False,False,53.74
865,ENSMUSG00000002107.20,Celf2,60757,False,True,False,False,40.13
869,ENSMUSG00000002108.11,Nr1h3,5182,False,False,False,False,46.51
872,ENSMUSG00000002109.15,Ddb2,5978,False,False,False,False,42.01
874,ENSMUSG00000002111.10,Spi1,4332,False,True,False,False,49.89000000000001
876,ENSMUSG00000002129.12,Sf3a1,6743,False,False,False,False,46.56
879,ENSMUSG00000002147.19,Stat6,5778,False,True,False,False,50.23
881,ENSMUSG00000002190.14,Clgn,4431,False,True,False,False,44.3
882,ENSMUSG00000002204.10,Napsa,3987,False,True,False,False,47.77
885,ENSMUSG00000002205.17,Vrk3,8681,False,True,False,False,49.01
889,ENSMUSG00000002210.12,Smg9,5071,False,False,False,False,52.74
891,ENSMUSG00000002221.12,Paxip1,11647,False,True,False,False,46.06
895,ENSMUSG00000002222.15,Rmnd5a,13698,False,True,False,False,40.99
898,ENSMUSG00000002227.16,Mov10,7976,False,True,False,False,48.62
902,ENSMUSG00000002228.8,Ppm1j,2131,False,True,False,False,55.89
904,ENSMUSG00000002233.14,Rhoc,2992,False,True,False,False,55.27
906,ENSMUSG00000002240.13,Prr27,1337,False,True,False,False,37.71
907,ENSMUSG00000002249.22,Tead3,11596,False,True,False,False,56.36
910,ENSMUSG00000002250.17,Ppard,11263,False,True,False,False,52.89
913,ENSMUSG00000002257.9,Def6,4027,False,True,False,False,50.73
915,ENSMUSG00000002265.18,Peg3,16560,False,True,False,False,44.95
918,ENSMUSG00000002266.18,Zim1,11935,False,True,False,False,43.87
920,ENSMUSG00000002274.15,Metrn,6752,False,True,False,False,57.18
922,ENSMUSG00000002279.20,Lmf1,15641,False,True,False,False,51.67
926,ENSMUSG00000002280.12,Ciao3,10359,False,True,False,False,54.7
929,ENSMUSG00000002289.17,Angptl4,5468,False,True,False,False,49.02
933,ENSMUSG00000002297.17,Dbf4,12680,False,True,False,False,39.01
936,ENSMUSG00000002307.17,Daxx,6517,False,True,False,False,53.61999999999999
939,ENSMUSG00000002308.17,Cd320,4664,False,True,False,False,49.84
941,ENSMUSG00000002319.17,Ipo4,8610,False,True,False,False,54.41
945,ENSMUSG00000002320.16,Tm9sf1,12580,False,True,False,False,48.75
949,ENSMUSG00000002324.9,Rec8,3940,False,True,False,False,52.05
951,ENSMUSG00000002325.16,Irf9,9263,False,True,False,False,50.48
953,ENSMUSG00000002326.7,Gmpr2,6362,False,False,False,False,43.87
955,ENSMUSG00000002329.8,Mdp1,3833,False,True,False,False,48.52
957,ENSMUSG00000002332.17,Dhrs1,3572,False,False,False,False,49.3
959,ENSMUSG00000002341.9,Ncan,7195,False,True,False,False,50.75
960,ENSMUSG00000002342.18,Tmem161a,10791,False,False,False,False,51.57
964,ENSMUSG00000002343.12,Armc6,6124,False,True,False,False,49.74
966,ENSMUSG00000002345.19,Borcs8,2606,False,True,False,False,51.16
969,ENSMUSG00000002346.18,Slc25a42,6545,False,True,False,False,50.79
971,ENSMUSG00000002365.11,Snx9,3868,False,True,False,False,47.21
973,ENSMUSG00000002372.10,Ranbp3,9687,False,False,False,False,51.62
976,ENSMUSG00000002379.8,Ndufa11,2023,False,True,False,False,55.31
978,ENSMUSG00000002384.3,Bmp8b,3880,False,True,False,False,51.54
980,ENSMUSG00000002393.15,Nr2f6,6228,False,False,False,False,59.82
982,ENSMUSG00000002395.15,Use1,5466,False,True,False,False,54.63
984,ENSMUSG00000002396.9,Ocel1,9389,False,True,False,False,56.76
986,ENSMUSG00000002409.19,Dyrk1b,3410,False,True,False,False,58.19
987,ENSMUSG00000002413.16,Braf,15374,False,True,False,False,38.7
989,ENSMUSG00000002416.14,Ndufb2,7116,False,True,False,False,44.57
992,ENSMUSG00000002428.13,Hltf,8307,False,True,False,False,38.41
995,ENSMUSG00000002455.15,Prpf6,4810,False,True,False,False,44.0
997,ENSMUSG00000002458.14,Rgs19,6463,False,True,False,False,53.91
999,ENSMUSG00000002459.18,Rgs20,5645,False,True,False,False,41.08
1003,ENSMUSG00000002475.17,Abhd3,3726,False,True,False,False,41.08
1005,ENSMUSG00000002477.6,Snrpd1,2830,False,True,False,False,42.17
1008,ENSMUSG00000002486.16,Tchp,9316,False,True,False,False,53.74
1011,ENSMUSG00000002489.17,Tiam1,19078,False,False,False,False,47.65
1014,ENSMUSG00000002496.11,Tsc2,16277,False,True,False,False,52.47
1018,ENSMUSG00000002500.16,Rpl3l,1699,False,True,False,False,50.56
1019,ENSMUSG00000002504.16,Nherf2,5567,False,True,False,False,56.2
1022,ENSMUSG00000002524.18,Puf60,6085,False,True,False,False,54.34
1026,ENSMUSG00000002546.18,Golga2,11191,False,True,False,False,51.59
1028,ENSMUSG00000002550.17,Uck1,4476,False,True,False,False,55.8
1030,ENSMUSG00000002565.17,Scin,4128,False,True,False,False,40.33
1031,ENSMUSG00000002578.19,Ikzf4,12254,False,True,False,False,47.46
1034,ENSMUSG00000002580.8,Mien1,747,False,True,False,False,54.21
1035,ENSMUSG00000002588.14,Pon1,3315,False,True,False,False,43.3
1037,ENSMUSG00000002602.17,Axl,8547,False,True,False,False,50.35
1039,ENSMUSG00000002603.16,Tgfb1,5709,False,True,False,False,51.08
1043,ENSMUSG00000002608.9,Ccdc97,6567,False,True,False,False,53.23
1046,ENSMUSG00000002617.15,Zfp40,8281,False,True,False,False,36.73
1048,ENSMUSG00000002625.11,Akap8l,12133,False,False,False,False,45.87
1052,ENSMUSG00000002633.5,Shh,2847,False,True,False,False,55.67
1053,ENSMUSG00000002635.12,Pdcd2l,2280,False,True,False,False,46.76
1056,ENSMUSG00000002658.10,Gtf2f1,1717,False,True,False,False,51.22
1057,ENSMUSG00000002660.9,Clpp,1417,False,True,False,False,50.76
1059,ENSMUSG00000002661.15,Alkbh7,2052,False,True,False,False,54.89000000000001
1061,ENSMUSG00000002664.3,Pspn,474,False,True,False,False,58.36
1062,ENSMUSG00000002668.9,Dennd1c,7270,False,False,False,False,50.49
1066,ENSMUSG00000002679.15,Med6,2839,False,True,False,False,40.58
1068,ENSMUSG00000002688.9,Prkd1,3653,False,True,False,False,39.21
1069,ENSMUSG00000002699.14,Lcp2,5274,False,True,False,False,44.94
1071,ENSMUSG00000002718.15,Cse1l,7982,False,False,False,False,42.76
1075,ENSMUSG00000002728.15,Naa20,5241,False,True,False,False,42.17
1078,ENSMUSG00000002731.7,Prkra,2107,False,True,False,False,42.86
1080,ENSMUSG00000002732.15,Fkbp7,2576,False,True,False,False,40.84
1084,ENSMUSG00000002733.9,Plekha3,3170,False,True,False,False,44.29
1086,ENSMUSG00000002741.10,Ykt6,3126,False,True,False,False,47.93
1088,ENSMUSG00000002748.8,Baz1b,16669,False,True,False,False,43.16
1090,ENSMUSG00000002763.17,Pex6,5064,False,True,False,False,53.43
1093,ENSMUSG00000002767.14,Mrpl2,2722,False,True,False,False,49.68
1095,ENSMUSG00000002768.9,Mea1,4286,False,True,False,False,54.64
1096,ENSMUSG00000002769.10,Gnmt,2136,False,False,False,False,53.24
1099,ENSMUSG00000002771.13,Grin2d,9476,False,True,False,False,52.01
1100,ENSMUSG00000002778.15,Kdelr1,4239,False,True,False,False,49.36
1102,ENSMUSG00000002781.20,Tmem143,14024,False,True,False,False,50.09
1106,ENSMUSG00000002791.19,Pdxk-ps,950,False,False,False,False,50.89
1107,ENSMUSG00000002797.10,Ggct,9087,False,True,False,False,43.85999999999999
1111,ENSMUSG00000002799.7,Jag2,9211,False,True,False,False,59.59000000000001
1114,ENSMUSG00000002803.15,Btbd6,7488,False,True,False,False,58.849999999999994
1117,ENSMUSG00000002804.5,Nudt14,3545,False,True,False,False,54.67
1119,ENSMUSG00000002808.8,Epdr1,4113,False,True,False,False,40.58
1121,ENSMUSG00000002812.5,Flii,5895,False,False,False,False,54.04
1123,ENSMUSG00000002814.16,Top3a,7401,False,True,False,False,45.35
1125,ENSMUSG00000002820.7,Atg4d,9559,False,True,False,False,51.54
1128,ENSMUSG00000002825.9,Qtrt1,4487,False,True,False,False,51.13999999999999
1132,ENSMUSG00000002831.16,Plin4,9714,False,True,False,False,55.19
1133,ENSMUSG00000002833.12,Hdgfl2,9916,False,True,False,False,49.89000000000001
1136,ENSMUSG00000002835.10,Chaf1a,12693,False,True,False,False,48.580000000000005
1138,ENSMUSG00000002844.10,Adprh,3477,False,True,False,False,48.95
1140,ENSMUSG00000002845.15,Tmem39a,7933,False,True,False,False,42.06
1143,ENSMUSG00000002846.10,Timmdc1,2085,False,True,False,False,45.02
1145,ENSMUSG00000002847.8,Pla1a,2187,False,True,False,False,45.28
1147,ENSMUSG00000002870.9,Mcm2,8950,False,True,False,False,51.93
1151,ENSMUSG00000002871.15,Tpra1,10988,False,True,False,False,55.51
1155,ENSMUSG00000002881.15,Nab1,5845,False,True,False,False,41.06
1158,ENSMUSG00000002885.15,Adgre5,6178,False,True,False,False,50.98
1161,ENSMUSG00000002897.6,Il17ra,11650,False,False,False,False,49.53
1164,ENSMUSG00000002900.18,Lamb1,12508,False,True,False,False,45.81
1166,ENSMUSG00000002908.19,Kcnn1,8598,False,True,False,False,54.3
1168,ENSMUSG00000002910.12,Arrdc2,6876,False,False,False,False,54.86
1171,ENSMUSG00000002930.7,Ppp1r17,1757,False,True,False,False,43.81
1172,ENSMUSG00000002944.16,Cd36,8348,False,True,False,False,37.16
1173,ENSMUSG00000002948.20,Map2k7,9228,False,True,False,False,54.40999999999999
1176,ENSMUSG00000002949.16,Timm44,6531,False,False,False,False,48.06
1179,ENSMUSG00000002957.12,Ap2a2,6167,False,True,False,False,47.669999999999995
1181,ENSMUSG00000002963.18,Pnkp,8482,False,True,False,False,55.55
1185,ENSMUSG00000002968.10,Med25,11101,False,True,False,False,54.75
1189,ENSMUSG00000002980.15,Bcam,3770,False,True,False,False,53.86999999999999
1192,ENSMUSG00000002981.11,Clptm1,11442,False,True,False,False,50.59
1195,ENSMUSG00000002983.19,Relb,5200,False,True,False,False,49.94
1199,ENSMUSG00000002984.18,Tomm40,6342,False,True,False,False,51.79999999999999
1201,ENSMUSG00000002985.17,Apoe,6511,False,True,False,False,54.63999999999999
1204,ENSMUSG00000002992.18,Apoc2,1221,False,True,False,False,53.830000000000005
1205,ENSMUSG00000002996.18,Hbp1,7683,False,True,False,False,40.21
1207,ENSMUSG00000002997.16,Prkar2b,6536,False,True,False,False,42.71
1208,ENSMUSG00000003031.15,Cdkn1b,7580,False,True,False,False,43.81
1209,ENSMUSG00000003032.9,Klf4,4410,False,True,False,False,52.76
1210,ENSMUSG00000003033.16,Ap1m1,5152,False,True,False,False,51.96
1213,ENSMUSG00000003037.17,Rab8a,5016,False,True,False,False,49.27
1216,ENSMUSG00000003038.16,Hmgn2,8481,False,True,False,False,52.59
1219,ENSMUSG00000003039.10,Fam32a,5951,False,True,False,False,49.22
1221,ENSMUSG00000003051.14,Elf3,3462,False,True,False,False,54.75
1223,ENSMUSG00000003053.18,Cyp2c29,4198,False,True,False,False,37.35
1225,ENSMUSG00000003062.14,Stard3nl,7729,False,False,False,False,42.85
1227,ENSMUSG00000003068.18,Stk11,7880,False,False,False,False,55.15
1231,ENSMUSG00000003070.7,Efna2,2131,False,True,False,False,55.51
1232,ENSMUSG00000003072.16,Atp5f1d,3598,False,False,False,False,55.93
1234,ENSMUSG00000003099.12,Ppp5c,5791,False,True,False,False,52.91
1237,ENSMUSG00000003119.15,Cdk12,16852,False,True,False,False,39.95
1239,ENSMUSG00000003123.16,Lipe,9665,False,True,False,False,52.42
1242,ENSMUSG00000003131.8,Pafah1b2,10036,False,True,False,False,44.08
1244,ENSMUSG00000003134.11,Tbc1d8,7053,False,True,False,False,47.3
1247,ENSMUSG00000003135.16,Cnot11,7752,False,True,False,False,45.97
1249,ENSMUSG00000003153.11,Slc2a3,10924,False,True,False,False,45.39
1252,ENSMUSG00000003154.17,Foxj2,5485,False,True,False,False,49.31
1253,ENSMUSG00000003161.16,Sri,7259,False,True,False,False,42.839999999999996
1255,ENSMUSG00000003166.21,Dgcr2,16417,False,False,False,False,46.9
1258,ENSMUSG00000003184.16,Irf3,8384,False,True,False,False,53.76
1260,ENSMUSG00000003190.13,Bcl2l12,3555,False,True,False,False,53.16
1262,ENSMUSG00000003198.11,Zfp959,3252,False,True,False,False,39.45
1264,ENSMUSG00000003199.17,Mpnd,4181,False,True,False,False,51.53
1266,ENSMUSG00000003200.11,Sh3gl1,5801,False,True,False,False,53.580000000000005
1268,ENSMUSG00000003206.8,Ebi3,1154,False,True,False,False,51.36
1269,ENSMUSG00000003208.10,Yju2,6660,False,True,False,False,52.88
1271,ENSMUSG00000003226.8,Ranbp2,12516,False,False,False,False,37.16
1273,ENSMUSG00000003227.5,Edar,3637,False,True,False,False,47.66
1274,ENSMUSG00000003228.10,Grk5,7495,False,True,False,False,43.6
1276,ENSMUSG00000003233.13,Dvl3,8691,False,True,False,False,51.45
1278,ENSMUSG00000003234.17,Abcf3,5476,False,True,False,False,47.96
1281,ENSMUSG00000003235.14,Eif2b5,3202,False,True,False,False,48.22
1282,ENSMUSG00000003269.20,Cyth2,5587,False,True,False,False,55.27
1284,ENSMUSG00000003271.18,Sult2b1,6906,False,True,False,False,49.4
1287,ENSMUSG00000003273.15,Car11,3023,False,True,False,False,55.52
1290,ENSMUSG00000003279.18,Dlgap1,37236,False,True,False,False,41.58
1293,ENSMUSG00000003282.10,Plag1,9540,False,True,False,False,39.19
1296,ENSMUSG00000003283.16,Hck,2585,False,True,False,False,47.81
1297,ENSMUSG00000003299.11,Mrpl4,4661,False,True,False,False,51.39
1301,ENSMUSG00000003308.16,Keap1,9267,False,True,False,False,53.48
1303,ENSMUSG00000003309.15,Ap1m2,5582,False,False,False,False,48.39
1306,ENSMUSG00000003316.15,Glg1,9021,False,True,False,False,41.82
1308,ENSMUSG00000003341.10,Atp8b3,5685,False,True,False,False,54.32
1310,ENSMUSG00000003344.16,Btbd2,4735,False,True,False,False,55.43
1312,ENSMUSG00000003345.17,Csnk1g2,8306,False,True,False,False,55.64
1316,ENSMUSG00000003346.15,Abhd17a,3196,False,True,False,False,57.79
1317,ENSMUSG00000003348.11,Mob3a,4057,False,True,False,False,51.81
1319,ENSMUSG00000003352.15,Cacnb3,4889,False,False,False,False,56.19
1322,ENSMUSG00000003354.7,Ccdc65,2298,False,True,False,False,48.11
1323,ENSMUSG00000003355.8,Fkbp11,4393,False,False,False,False,52.54
1325,ENSMUSG00000003360.16,Ddx23,9454,False,True,False,False,50.339999999999996
1327,ENSMUSG00000003363.16,Pld3,4595,False,True,False,False,49.75
1331,ENSMUSG00000003378.10,Grik5,6873,False,False,False,False,51.49
1335,ENSMUSG00000003379.8,Cd79a,1457,False,True,False,False,52.27
1336,ENSMUSG00000003380.12,Rabac1,2906,False,True,False,False,55.88
1339,ENSMUSG00000003382.19,Etv3,18256,False,True,False,False,47.97
1341,ENSMUSG00000003402.15,Prkcsh,5212,False,True,False,False,53.90999999999999
1343,ENSMUSG00000003410.9,Elavl3,7925,False,True,False,False,50.419999999999995
1344,ENSMUSG00000003411.11,Rab3b,5299,False,True,False,False,45.34
1346,ENSMUSG00000003418.12,St8sia6,7801,False,True,False,False,40.77
1348,ENSMUSG00000003420.9,Fcgrt,4199,False,True,False,False,50.35999999999999
1350,ENSMUSG00000003421.14,Nosip,4632,False,True,False,False,50.28
1354,ENSMUSG00000003423.16,Pih1d1,3604,False,True,False,False,53.27
1356,ENSMUSG00000003429.12,Rps11,1517,False,True,False,False,54.73
1358,ENSMUSG00000003435.10,Supt5,7521,False,False,False,False,49.71
1362,ENSMUSG00000003436.12,Dll3,3837,False,True,False,False,53.73
1364,ENSMUSG00000003437.15,Paf1,6472,False,True,False,False,48.59
1366,ENSMUSG00000003438.18,Timm50,3625,False,True,False,False,53.97
1369,ENSMUSG00000003444.9,Med29,1281,False,True,False,False,51.27
1370,ENSMUSG00000003452.16,Bicd1,33942,False,False,False,False,37.2
1373,ENSMUSG00000003458.13,Ncstn,4846,False,True,False,False,46.95000000000001
1376,ENSMUSG00000003464.14,Pex19,6041,False,True,False,False,46.76
1378,ENSMUSG00000003469.10,Phyhip,3011,False,True,False,False,53.02
1379,ENSMUSG00000003476.17,Crhr2,8400,False,True,False,False,51.29
1382,ENSMUSG00000003477.6,Inmt,1996,False,True,False,False,51.24
1384,ENSMUSG00000003484.5,Cyp4f18,2375,False,True,False,False,46.81
1386,ENSMUSG00000003500.14,Impdh1,7459,False,True,False,False,53.52
1388,ENSMUSG00000003505.16,Psg18,4672,False,True,False,False,47.17
1390,ENSMUSG00000003518.14,Dusp3,5653,False,True,False,False,50.03000000000001
1391,ENSMUSG00000003526.13,Prodh,10735,False,True,False,False,51.19
1395,ENSMUSG00000003527.10,Ess2,5049,False,True,False,False,50.85
1397,ENSMUSG00000003528.16,Slc25a1,3775,False,True,False,False,59.26
1399,ENSMUSG00000003531.16,Dgcr6,6619,False,True,False,False,47.41
1401,ENSMUSG00000003534.18,Ddr1,6756,False,True,False,False,53.0
1403,ENSMUSG00000003541.7,Ier3,1131,False,True,False,False,54.52
1404,ENSMUSG00000003545.4,Fosb,16525,False,True,False,False,54.81
1406,ENSMUSG00000003546.11,Klc4,2820,False,True,False,False,51.74
1407,ENSMUSG00000003549.10,Ercc1,4720,False,True,False,False,52.67
1411,ENSMUSG00000003555.9,Cyp17a1,4155,False,True,False,False,50.4
1413,ENSMUSG00000003559.9,As3mt,6251,False,True,False,False,45.17
1416,ENSMUSG00000003573.16,Homer3,6053,False,True,False,False,53.45
1418,ENSMUSG00000003575.14,Crtc1,12309,False,True,False,False,53.17
1421,ENSMUSG00000003581.15,Rnf215,3078,False,True,False,False,54.46
1423,ENSMUSG00000003585.14,Sec14l2,4858,False,True,False,False,50.96
1425,ENSMUSG00000003604.15,Aven,5134,False,True,False,False,42.31
1427,ENSMUSG00000003617.17,Cp,14615,False,True,False,False,39.46
1430,ENSMUSG00000003623.5,Crot,5791,False,True,False,False,40.8
1433,ENSMUSG00000003644.18,Rps6ka1,6644,False,True,False,False,52.31
1436,ENSMUSG00000003657.10,Calb2,1906,False,True,False,False,48.98
1437,ENSMUSG00000003660.11,Snrnp200,9441,False,False,False,False,45.13
1440,ENSMUSG00000003662.11,Ciao1,4236,False,True,False,False,44.64
1443,ENSMUSG00000003665.8,Has1,5636,False,True,False,False,44.85
1445,ENSMUSG00000003680.17,Taf6l,9868,False,False,False,False,48.71
1448,ENSMUSG00000003721.15,Insig2,7565,False,True,False,False,42.61
1450,ENSMUSG00000003731.14,Kpna6,8015,False,True,False,False,45.62
1452,ENSMUSG00000003746.17,Man1a,12103,False,True,False,False,39.94
1456,ENSMUSG00000003752.10,Itpkc,7384,False,True,False,False,49.05
1459,ENSMUSG00000003762.14,Coq8b,8744,False,True,False,False,48.839999999999996
1463,ENSMUSG00000003778.15,Brd8,12475,False,True,False,False,42.14
1466,ENSMUSG00000003779.17,Kif20a,6954,False,True,False,False,46.89000000000001
1469,ENSMUSG00000003808.19,Farsa,6643,False,True,False,False,48.51
1472,ENSMUSG00000003809.15,Gcdh,4016,False,True,False,False,48.669999999999995
1474,ENSMUSG00000003810.15,Mast2,13293,False,True,False,False,40.55
1476,ENSMUSG00000003812.14,Dnase2a,9333,False,True,False,False,52.04
1479,ENSMUSG00000003813.16,Rad23a,4669,False,True,False,False,52.21999999999999
1481,ENSMUSG00000003814.9,Calr,4249,False,True,False,False,48.79
1483,ENSMUSG00000003824.13,Syce2,2975,False,True,False,False,45.12
1486,ENSMUSG00000003847.17,Nfat5,39806,False,False,False,False,38.089999999999996
1489,ENSMUSG00000003848.15,Nob1,5903,False,False,False,False,48.72
1493,ENSMUSG00000003849.9,Nqo1,1553,False,True,False,False,46.88
1494,ENSMUSG00000003863.19,Ppfia3,13477,False,False,False,False,51.64
1497,ENSMUSG00000003865.17,Gys1,7062,False,True,False,False,49.63
1500,ENSMUSG00000003868.15,Ruvbl2,4099,False,True,False,False,54.18
1503,ENSMUSG00000003872.10,Lin7b,2752,False,False,False,False,57.07
1506,ENSMUSG00000003873.12,Bax,2582,False,True,False,False,51.6
1508,ENSMUSG00000003882.6,Il7r,5238,False,True,False,False,37.84
1510,ENSMUSG00000003923.15,Tfam,5313,False,True,False,False,43.75
1512,ENSMUSG00000003929.12,Zfp81,8691,False,True,False,False,38.89
1514,ENSMUSG00000003934.6,Efnb3,3183,False,True,False,False,56.0
1515,ENSMUSG00000003948.18,Mmd,3911,False,True,False,False,45.33
1516,ENSMUSG00000003949.17,Hlf,11591,False,True,False,False,46.73
1518,ENSMUSG00000003955.9,Fam162a,1566,False,True,False,False,45.77
1520,ENSMUSG00000003970.10,Rpl8,1734,False,True,False,False,53.02
1522,ENSMUSG00000003974.7,Grm3,3049,False,True,False,False,38.58
1523,ENSMUSG00000003992.16,Ssbp2,9735,False,False,False,False,39.64
1527,ENSMUSG00000004018.10,Fancl,4088,False,True,False,False,39.12
1529,ENSMUSG00000004031.14,Brinp2,10403,False,False,False,False,43.28
1533,ENSMUSG00000004032.11,Gstm5,2494,False,True,False,False,49.37
1535,ENSMUSG00000004035.13,Gstm7,2303,False,True,False,False,50.53
1536,ENSMUSG00000004038.10,Gstm3,1311,False,True,False,False,49.61
1537,ENSMUSG00000004040.17,Stat3,15739,False,True,False,False,46.51
1540,ENSMUSG00000004043.15,Stat5a,9981,False,True,False,False,49.86
1542,ENSMUSG00000004044.10,Cavin1,4149,False,True,False,False,52.87
1544,ENSMUSG00000004054.10,Map3k11,6567,False,False,False,False,55.010000000000005
1547,ENSMUSG00000004056.17,Akt2,11269,False,True,False,False,50.71
1550,ENSMUSG00000004069.18,Dnaja3,4990,False,False,False,False,48.34
1553,ENSMUSG00000004070.16,Hmox2,4017,False,True,False,False,43.62
