,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
134,ENSMUSG00000000787.13,Ddx3x,1575.2,42.530875035404584,False,True,False,False,False,4501.0,0.015542503250233475,15316.0,0.033146971902287346,12670.0,0.03219224656320679,17146.0,0.031128424290221387
135,ENSMUSG00000000791.10,Il12rb1,1477.1666666666667,56.776220523295144,False,True,False,False,False,600.0,0.0020158046719524984,961.0,0.001682566087808344,2262.0,0.004921648177054485,2325.0,0.0033884818926536056
136,ENSMUSG00000000792.3,Slc5a5,2928.0,58.333333333333336,False,True,False,False,False,5.0,1.4645399954541231e-05,15.0,2.5979766228405428e-05,40.0,8.187681916346632e-05,32.0,4.347341956885697e-05
137,ENSMUSG00000000794.10,Kcnn3,5599.0,50.31811806164225,False,True,False,False,False,31.0,9.642244242978967e-05,50.0,7.772531517601362e-05,41.0,8.81565650131828e-05,45.0,6.476426383722996e-05
138,ENSMUSG00000000804.15,Usp32,1565.888888888889,46.81845983836004,False,True,False,False,False,4292.0,0.01496773895882376,10588.0,0.021602151749994178,6657.0,0.015593744250853631,11435.0,0.019168992878134925
139,ENSMUSG00000000805.19,Car4,679.0,54.040915126680254,False,True,False,False,False,1.0,2.100134302661023e-06,3.0,5.644083344001244e-06,2.0,3.883116978926354e-06,3.0,4.244568720392885e-06
140,ENSMUSG00000000811.15,Txnrd3,2665.0,52.56939645275601,False,True,False,False,False,88.0,0.0002594551231322681,190.0,0.000320381425602141,133.0,0.000275148350313039,231.0,0.000321937802374364
141,ENSMUSG00000000817.11,Fasl,1171.5,42.85720643623907,False,True,False,False,False,109.0,0.00036850106341876744,214.0,0.0003815973170042143,182.0,0.0003822782571058773,300.0,0.00043491198586810553
142,ENSMUSG00000000823.17,Zfp512b,1623.0,57.517999141541544,False,True,False,False,False,949.0,0.0030695764987399865,1739.0,0.0030856529921609237,2827.0,0.006194080523166777,3316.0,0.004902192114475817
143,ENSMUSG00000000826.17,Dnajc5,2716.6666666666665,51.854107386308556,False,True,False,False,False,6005.0,0.02121731485334633,11377.0,0.023309761915046485,8485.0,0.02020492003225405,12753.0,0.021651299757975466
144,ENSMUSG00000000827.19,Tpd52l2,1464.1666666666667,50.13246058008331,False,True,False,False,False,1931.0,0.006074740231965715,2626.0,0.004722283154961005,2343.0,0.005048550293849602,3453.0,0.005078595507158205
145,ENSMUSG00000000838.18,Fmr1,2720.0,39.68035004995792,False,True,False,False,False,3860.0,0.01311305016796821,10211.0,0.02067043896392333,6130.0,0.014108115757576187,10813.0,0.017947160509109855
146,ENSMUSG00000000861.16,Bcl11a,3222.5,48.00113918147583,False,True,False,False,False,200.0,0.0006424729805724434,1961.0,0.003913153598009988,1260.0,0.002988797806919379,2234.0,0.003753845837970127
147,ENSMUSG00000000869.13,Il4,566.5,43.12671518831239,False,True,False,False,False,60.0,0.00018172897641847722,71.0,0.00012995634975421658,54.0,0.00011226691488830087,74.0,0.00010943729404630514
148,ENSMUSG00000000876.12,Pxmp4,1674.5,51.88537238129386,False,True,False,False,False,3069.0,0.010279679146344863,3244.0,0.005927376462103234,2375.0,0.005163667089027652,3927.0,0.005859601277959699
149,ENSMUSG00000000881.13,Dlg3,3461.375,50.08380748069941,False,True,False,False,False,781.0,0.0025689455941573036,2842.0,0.005160037681110477,2771.0,0.006120727607720242,3986.0,0.005997834024017213
150,ENSMUSG00000000884.18,Gnb1l,1406.2307692307693,58.674851414996596,False,True,False,False,False,5829.0,0.021136798101748493,3398.0,0.006232541248150469,8775.0,0.021137659743794543,8055.0,0.01286251244548156
151,ENSMUSG00000000889.9,Dbh,1378.5,53.30472513189082,False,True,False,False,False,0.0,0.0,9.0,1.4650369750012363e-05,4.0,7.5643056967008775e-06,8.0,1.1050660106507572e-05
152,ENSMUSG00000000901.18,Mmp11,1076.8333333333333,55.30016577746297,False,True,False,False,False,98.0,0.00031989562593917164,55.0,8.755369995368881e-05,101.0,0.00021460725277878335,116.0,0.00015868590665619464
153,ENSMUSG00000000902.14,Smarcb1,2619.5,54.3642365589855,False,True,False,False,False,3000.0,0.009763557836551078,3856.0,0.007104161470899357,3051.0,0.006677418561647955,4826.0,0.00728240533554014
154,ENSMUSG00000000903.4,Vpreb3,677.0,52.38310013717421,False,True,False,False,False,13.0,4.4914236902855606e-05,11.0,1.9915337003539327e-05,9.0,1.8283108072732456e-05,17.0,2.494607702532609e-05
155,ENSMUSG00000000915.16,Hip1r,1567.5714285714287,58.4544754233068,False,True,False,False,False,603.0,0.0018538612036687041,1282.0,0.0022934479801255485,1793.0,0.0039349272211516425,2193.0,0.003278954328208265
156,ENSMUSG00000000916.16,Nsun5,1105.0,55.46610569806001,False,True,False,False,False,678.0,0.0020822252350812037,728.0,0.0012531515113871079,1348.0,0.002829473845270966,1496.0,0.0021050396997675477
157,ENSMUSG00000000934.10,Top1mt,1123.3333333333333,55.3718477561283,False,True,False,False,False,106.0,0.00031211496575268144,118.0,0.00019797705565068957,213.0,0.0004298455654756042,258.0,0.00035202465932463237
158,ENSMUSG00000000938.12,Hoxa10,1689.0,51.20486124994262,False,True,False,False,False,2.0,4.282270985469584e-06,3.0,5.921686874838901e-06,1.0,2.700328191106675e-06,3.0,4.902728591058534e-06
159,ENSMUSG00000000942.11,Hoxa4,1594.0,58.03011292346299,False,True,False,False,False,16.0,4.5560685001931735e-05,0.0,0.0,0.0,0.0,0.0,0.0
160,ENSMUSG00000000948.17,Gm38393,1502.0,41.0014973076092,False,True,False,False,False,0.0,0.0,8.0,1.1895963340034585e-05,3.0,5.774818790863846e-06,8.0,1.0416901990308058e-05
161,ENSMUSG00000000957.12,Mmp14,1419.857142857143,58.25822412527667,False,True,False,False,False,134.0,0.0004528458550182109,378.0,0.0006614432444914728,388.0,0.000831497383014643,526.0,0.0007553271491537152
162,ENSMUSG00000000958.11,Slc7a7,1123.0,53.24851196806193,False,True,False,False,False,237.0,0.0007606530058098841,551.0,0.0009899299858529844,455.0,0.0009967306677844776,714.0,0.0010617521050862073
163,ENSMUSG00000000959.8,Oxa1l,1309.2,54.49785806654582,False,True,False,False,False,3217.0,0.010780632393682975,3817.0,0.007044283035344754,2943.0,0.006436553726590067,4684.0,0.0070896334548913075
164,ENSMUSG00000000976.14,Heatr6,2253.8,51.48613265300785,False,True,False,False,False,3280.0,0.011019459786289139,4687.0,0.00879690191431143,3964.0,0.008845942615956342,5975.0,0.009238019334721964
165,ENSMUSG00000000982.6,Ccl3,766.0,46.21409921671018,False,True,False,False,False,15.0,5.721124030486925e-05,14.0,2.5459385179043515e-05,16.0,3.596223607068575e-05,21.0,3.1741072408160414e-05
166,ENSMUSG00000000983.14,Wfdc18,657.3333333333334,46.79431786734326,False,True,False,False,False,12.0,4.30849709323875e-05,12.0,1.9312729305595764e-05,5.0,9.79980872889572e-06,11.0,1.486418387353604e-05
167,ENSMUSG00000001014.7,Icam4,999.5,57.48125603593712,False,True,False,False,False,3.0,6.960115572530868e-06,3.0,4.561783651247897e-06,6.0,1.3500075173420729e-05,8.0,1.1285060908830737e-05
168,ENSMUSG00000001016.13,Ilf2,2018.3333333333333,45.59590394728921,False,True,False,False,False,4075.0,0.013857792046133527,6827.0,0.013192339439179194,3022.0,0.006587987070356729,6886.0,0.010779453882627677
169,ENSMUSG00000001017.17,Chtop,2047.1,49.72086617663843,False,True,False,False,False,4144.0,0.014058025122723809,5816.0,0.011085253060230142,5423.0,0.012342773446130738,7593.0,0.012016606640700957
170,ENSMUSG00000001018.16,Snapin,1561.8,45.85528473725416,False,True,False,False,False,483.0,0.0014973067033701183,742.0,0.0012985000637330984,633.0,0.0013598331039741053,1012.0,0.001453524725865554
171,ENSMUSG00000001020.9,S100a4,417.0,49.74720309810671,False,True,False,False,False,216.0,0.0008452971532083987,203.0,0.0003639768249889894,9.0,1.7733009209267834e-05,154.0,0.00022406742915186608
172,ENSMUSG00000001021.14,S100a3,1066.5,55.30507519377315,False,True,False,False,False,40.0,0.00012683421203047083,25.0,4.6412447665759065e-05,31.0,6.522395279286167e-05,41.0,5.9823528040682685e-05
173,ENSMUSG00000001023.11,S100a5,426.5,48.65352261356264,False,True,False,False,False,3.0,8.509908623279446e-06,0.0,0.0,0.0,0.0,0.0,0.0
174,ENSMUSG00000001025.9,S100a6,579.0,53.34095450408538,False,True,False,False,False,361.0,0.0013624293690776394,280.0,0.0004957461976465713,31.0,7.266439823014388e-05,212.0,0.0003095011074209503
175,ENSMUSG00000001027.8,Scn4a,3520.5,54.94852055175075,False,True,False,False,False,7.0,2.081614123877188e-05,46.0,8.03776367487016e-05,90.0,0.0002085084431147636,95.0,0.00015131250040917784
176,ENSMUSG00000001029.16,Icam2,705.0,53.62696353216008,False,True,False,False,False,3053.0,0.010258307536292734,1702.0,0.003043628035911507,3509.0,0.0078009845110275505,3700.0,0.005552172672451517
177,ENSMUSG00000001034.18,Mapk7,1880.9285714285713,59.26208822178544,False,True,False,False,False,498.0,0.0015848186324722055,765.0,0.0013385758335859959,1724.0,0.0037208190017950418,1838.0,0.0026566277189357863
178,ENSMUSG00000001036.18,Epn2,2294.153846153846,52.928005769015094,False,True,False,False,False,58.0,0.00018032471498445865,224.0,0.00040359262609594054,186.0,0.0003994024109689419,284.0,0.0004133585607920234
179,ENSMUSG00000001039.13,B9d1,643.5,53.022155239706315,False,True,False,False,False,302.0,0.0008528836099465168,89.0,0.00015649324988905946,58.0,0.00011477183811139177,100.0,0.00014020743504938228
180,ENSMUSG00000001052.16,Sec24b,1367.2222222222222,52.36542296795616,False,True,False,False,False,5224.0,0.01829138878338879,12781.0,0.026725694141246984,10631.0,0.026113852567457158,14663.0,0.025633704199864812
181,ENSMUSG00000001053.16,N4bp3,1308.6666666666667,60.953520776088546,False,True,False,False,False,723.0,0.0023804122299436975,706.0,0.0012208641519304807,1067.0,0.002237933612363842,1298.0,0.001842325289864008
182,ENSMUSG00000001054.10,Rmnd5b,1134.75,56.954531009714636,False,True,False,False,False,1505.0,0.004824822328741458,1810.0,0.00324612471548201,2212.0,0.004799624195957686,2897.0,0.004261312347303873
183,ENSMUSG00000001056.4,Nhp2,933.5,56.15424882219508,False,True,False,False,False,3221.0,0.011049443947666195,1105.0,0.0018993493447140742,607.0,0.0012777994650572586,1272.0,0.0017798965222833407
184,ENSMUSG00000001062.19,Vps9d1,1781.923076923077,58.20699127564431,False,True,False,False,False,475.0,0.00156644496715646,863.0,0.0015185970684547597,1582.0,0.00338394664591699,1802.0,0.0026098030915459344
185,ENSMUSG00000001065.16,Zfp276,1716.25,58.74792763664449,False,True,False,False,False,326.0,0.0010298406183466811,1280.0,0.0022792727629435175,2331.0,0.005047544037987281,2623.0,0.0038359511673860904
186,ENSMUSG00000001076.8,C1ql4,1474.0,60.99050203527816,False,True,False,False,False,14.0,4.002172348565497e-05,2.0,3.5584959610885323e-06,2.0,4.2626013004691535e-06,2.0,2.4760874270308347e-06
187,ENSMUSG00000001082.13,Mfsd10,856.0,59.28353902326322,False,True,False,False,False,584.0,0.001747771719921239,248.0,0.0004098746715711094,656.0,0.0013555279735663458,656.0,0.0008964499208430247
188,ENSMUSG00000001089.15,Luzp1,3881.0,48.64315363877837,False,True,False,False,False,1011.0,0.0032151135421029375,1862.0,0.0033283479907418715,1258.0,0.0026632848470385545,2188.0,0.003172794083402398
189,ENSMUSG00000001095.6,Slc13a2,2412.0,55.472636815920396,False,True,False,False,False,5.0,1.846629463036416e-05,6.0,1.05278093980599e-05,4.0,7.928824187034531e-06,9.0,1.3516221627526024e-05
190,ENSMUSG00000001098.16,Kctd10,1336.0,56.09279127791751,False,True,False,False,False,269.0,0.0008358966855737672,1149.0,0.002043090691315768,2881.0,0.00630976865651327,2974.0,0.004394844780886157
191,ENSMUSG00000001100.11,Poldip2,1043.0,53.10580115439006,False,True,False,False,False,975.0,0.0029468423521498296,1199.0,0.0021040577658301292,1264.0,0.0026844676159384425,1745.0,0.0025001678479323617
192,ENSMUSG00000001103.8,Sebox,1325.5,52.84649547343848,False,True,False,False,False,0.0,0.0,1.0,1.310748329529399e-06,0.0,0.0,1.0,1.0893819137516401e-06
193,ENSMUSG00000001105.16,Ift20,906.8,49.38940225402185,False,True,False,False,False,4319.0,0.014714726652512443,3086.0,0.005636559955887792,999.0,0.002108380943886266,2969.0,0.004380118210806778
194,ENSMUSG00000001119.8,Col6a1,2512.5,57.73467369808833,False,True,False,False,False,2.0,6.118905614360422e-06,4.0,8.895336470154824e-06,21.0,4.9795173313027626e-05,17.0,2.903407173825926e-05
195,ENSMUSG00000001120.16,Pcbp3,1304.3333333333333,54.747669142333514,False,True,False,False,False,1808.0,0.006107074836704134,4487.0,0.008432814837167056,3990.0,0.008947180687602446,5644.0,0.00874223829954251
196,ENSMUSG00000001123.16,Lgals9,1230.5,51.920294879432404,False,True,False,False,False,6073.0,0.021885421675927337,7797.0,0.0152999063054516,6707.0,0.01563737819230555,9508.0,0.015514544739474924
197,ENSMUSG00000001127.13,Araf,1618.6,51.58658495834501,False,True,False,False,False,2794.0,0.009301306032637922,4544.0,0.008501447277285731,5856.0,0.013483502977762235,7090.0,0.011207104772410336
198,ENSMUSG00000001128.8,Cfp,1018.5,54.08308385515429,False,True,False,False,False,120.0,0.0003978369693943981,355.0,0.0006182251115159959,476.0,0.0010027877366056812,607.0,0.0008637174895142618
199,ENSMUSG00000001131.12,Timp1,858.0,52.617808165168675,False,True,False,False,False,3.0,8.416808698126216e-06,13.0,2.394825009613915e-05,13.0,2.666946428720225e-05,15.0,2.1705208104996953e-05
200,ENSMUSG00000001134.10,Uxt,614.3333333333334,49.82028126207067,False,True,False,False,False,1791.0,0.005604990251788251,1194.0,0.0020751980157746905,862.0,0.0018231955421898517,1471.0,0.0021059914356608535
201,ENSMUSG00000001138.14,Cnnm3,2582.6,56.29878777442006,False,True,False,False,False,1822.0,0.005999599329449877,3672.0,0.006820419313505401,3062.0,0.006708636906104358,4692.0,0.007094507349754075
202,ENSMUSG00000001143.14,Lman2l,1930.625,52.294021255247685,False,True,False,False,False,3031.0,0.010253963189889902,6718.0,0.012971996829826084,8271.0,0.019687718755068282,9906.0,0.016214358748330403
203,ENSMUSG00000001150.8,Mcm3ap,1518.5,49.929751115316776,False,True,False,False,False,3002.0,0.010123675580321541,5432.0,0.010326716015223832,7191.0,0.016832643068855124,8453.0,0.013543673691842156
204,ENSMUSG00000001151.11,Pcnt,3915.625,53.00137139551651,False,True,False,False,False,3562.0,0.012034127063684188,11953.0,0.024786691516147208,12288.0,0.03108312203520611,15066.0,0.026610498121586768
205,ENSMUSG00000001155.14,Ftcd,1770.3333333333333,55.09295368364783,False,True,False,False,False,3.0,8.109686522559475e-06,0.0,0.0,7.0,1.4387352982145176e-05,5.0,6.1719416375008534e-06
206,ENSMUSG00000001156.10,Mxd1,2152.75,52.06997525029071,False,True,False,False,False,1402.0,0.004640968814301271,2793.0,0.005123342901485023,3775.0,0.008479646488697427,4479.0,0.006811081746974485
207,ENSMUSG00000001157.14,Gmcl1,1859.5,45.48577270905447,False,True,False,False,False,2290.0,0.007593370712330637,4770.0,0.008952307620541574,2903.0,0.0063712241112160815,5247.0,0.008032137192806472
208,ENSMUSG00000001158.14,Snrnp27,771.0,48.178478658258555,False,True,False,False,False,5221.0,0.018327536489955634,3739.0,0.006908477416085211,1117.0,0.0023706608110271453,3672.0,0.005484751730853395
209,ENSMUSG00000001166.18,Oas1c,1163.0,51.476215576557905,False,True,False,False,False,394.0,0.0012926037676529412,541.0,0.0009452498569410474,390.0,0.0008243101923059951,659.0,0.0009285189530658857
210,ENSMUSG00000001168.17,Oas1h,1317.0,49.90905037108331,False,True,False,False,False,0.0,0.0,2.0,2.907382038599605e-06,2.0,4.691730193731856e-06,2.0,2.172152477840629e-06
211,ENSMUSG00000001173.16,Ocrl,2666.8571428571427,45.038034972005654,False,True,False,False,False,960.0,0.0031086364728895176,2557.0,0.00464234342168421,1486.0,0.0032018336852978214,2931.0,0.004342964940068427
212,ENSMUSG00000001175.17,Calm1,2308.25,47.371986823961414,False,True,False,False,False,10395.0,0.042486455996071947,13214.0,0.027816665321425786,6549.0,0.015176705531193296,13411.0,0.02302608316434347
213,ENSMUSG00000001211.16,Agpat3,1996.2307692307693,58.39078460909668,False,True,False,False,False,4001.0,0.013663140922106815,6434.0,0.012347068341022406,8001.0,0.01893336459856628,9659.0,0.015703191312504975
214,ENSMUSG00000001225.13,Slc26a3,1845.0,44.515506008069146,False,True,False,False,False,31.0,0.00010859669384612493,28.0,4.5322518279859904e-05,17.0,3.3422241412801506e-05,23.0,2.9766470513319264e-05
215,ENSMUSG00000001227.13,Sema6b,3446.0,63.1323056860526,False,True,False,False,False,23.0,6.692659165161502e-05,43.0,7.478921294288363e-05,113.0,0.0002441718439493374,118.0,0.00017328811780552874
216,ENSMUSG00000001228.15,Uhrf1,2254.4285714285716,54.34046875439037,False,True,False,False,False,2505.0,0.008606531992546601,6713.0,0.012973439158692207,6540.0,0.015391376889855578,8059.0,0.013115402788957195
217,ENSMUSG00000001229.10,Dpp9,4153.333333333333,57.07681274286448,False,True,False,False,False,1011.0,0.003127630568762758,1467.0,0.0025766876005795867,3171.0,0.0069703393719656994,3382.0,0.004992643327437074
218,ENSMUSG00000001240.14,Ramp2,870.125,55.69277785821041,False,True,False,False,False,25.0,7.634540163991149e-05,5.0,6.924128297183595e-06,4.0,1.0410205493632275e-05,6.0,8.842564095392312e-06
219,ENSMUSG00000001247.17,Lsr,1852.4,58.74342584147986,False,True,False,False,False,352.0,0.0011144323959325934,172.0,0.00028764522403913344,184.0,0.000379061203071255,246.0,0.00033598431974408337
220,ENSMUSG00000001248.16,Gramd1a,1590.142857142857,58.16292596458419,False,True,False,False,False,2815.0,0.009592611250396538,6789.0,0.013197699224149246,12814.0,0.03257992341916409,13254.0,0.022779522285192186
221,ENSMUSG00000001249.15,Hpn,1080.6363636363637,56.565656111348716,False,True,False,False,False,28.0,8.682120156103944e-05,73.0,0.00012158797006016769,39.0,8.466920723440893e-05,73.0,0.00010423700162481977
222,ENSMUSG00000001260.11,Gabrg1,3236.75,35.591910838624905,False,True,False,False,False,39.0,0.00012582232072958969,16.0,2.4865394263341223e-05,23.0,4.455887970335882e-05,17.0,2.1207643051002193e-05
223,ENSMUSG00000001270.10,Ckb,1285.0,62.52107424081354,False,True,False,False,False,706.0,0.002415373215586808,190.0,0.0003265870579477813,278.0,0.0005812463458133882,332.0,0.0004660172961726896
224,ENSMUSG00000001280.14,Sp1,2100.8333333333335,49.997974009132456,False,True,False,False,False,2974.0,0.00989534031264703,9223.0,0.018341332720348342,5857.0,0.013470727378167608,10023.0,0.01636852913360347
225,ENSMUSG00000001281.11,Itgb7,870.2,58.54340528560549,False,True,False,False,False,1099.0,0.0036368481775017805,1959.0,0.0035934621377478565,1841.0,0.0041240908741008095,2707.0,0.0041354046922656386
226,ENSMUSG00000001285.13,Myg1,868.3,54.03085025440846,False,True,False,False,False,1762.0,0.005455900719037323,680.0,0.001167077287808833,980.0,0.0020568327926735854,1195.0,0.0016870679037315544
227,ENSMUSG00000001288.16,Rarg,1117.7142857142858,58.00779436076688,False,True,False,False,False,134.0,0.0004271755243304153,241.0,0.0004350480266496916,276.0,0.0005950757940593314,366.0,0.0005434898131295865
